Frequency (GHz),Phase (deg)
10.0,160.81167602539062,160.18991088867188,160.32650756835938,160.78610229492188,160.6342315673828,161.2529296875,160.1208953857422,160.2766876220703,160.47987365722656,160.35446166992188,160.3607940673828,159.83352661132812,159.9998321533203,161.1156005859375,160.6239471435547,160.07029724121094
10.0005,160.0186004638672,159.87905883789062,159.8532257080078,160.44680786132812,160.5611572265625,159.92884826660156,160.61483764648438,160.12623596191406,160.49229431152344,160.46408081054688,159.39813232421875,160.17739868164062,159.91786193847656,160.0795135498047,160.2097930908203,160.29776000976562
10.001,160.12759399414062,159.2486114501953,160.8125762939453,160.1489715576172,159.89389038085938,160.02737426757812,159.99375915527344,159.4941864013672,160.081787109375,159.9962615966797,158.92701721191406,159.88967895507812,159.71176147460938,159.6300048828125,159.64048767089844,159.30328369140625
10.0015,159.844970703125,159.07827758789062,159.13697814941406,159.93788146972656,159.67190551757812,159.02520751953125,159.53463745117188,159.2012176513672,159.23475646972656,159.34503173828125,159.44058227539062,159.4203643798828,159.742919921875,159.58245849609375,159.47119140625,158.7677459716797
10.002,159.47279357910156,159.4649658203125,159.5048065185547,159.60379028320312,159.56768798828125,159.31932067871094,159.76258850097656,159.38983154296875,159.69508361816406,159.5262908935547,159.4193572998047,159.47592163085938,159.5255126953125,159.4486846923828,159.34083557128906,159.65357971191406
10.0025,158.90834045410156,158.2841796875,158.93907165527344,159.162841796875,158.87564086914062,158.68484497070312,158.62255859375,159.5709991455078,159.0305633544922,158.81753540039062,159.16018676757812,158.17095947265625,158.68893432617188,158.10426330566406,158.9443359375,158.60195922851562
10.003,158.62588500976562,158.1407928466797,157.9663848876953,158.74440002441406,158.59120178222656,158.440673828125,158.93798828125,158.7734375,158.81350708007812,158.6029815673828,158.20643615722656,158.57521057128906,158.35752868652344,157.92080688476562,158.25596618652344,159.36143493652344
10.0035,158.44985961914062,158.05381774902344,157.9952392578125,158.7945556640625,158.20901489257812,157.75083923339844,158.60824584960938,158.26026916503906,157.52880859375,158.83152770996094,158.2277069091797,158.75564575195312,158.26304626464844,158.1653594970703,158.40969848632812,158.36001586914062
10.004,158.52337646484375,157.7279815673828,158.27333068847656,157.77243041992188,158.50868225097656,157.40802001953125,157.6730194091797,157.64077758789062,157.76028442382812,157.62423706054688,157.30894470214844,158.09588623046875,157.8299560546875,158.48841857910156,158.65736389160156,157.9878387451172
10.0045,157.36317443847656,157.71768188476562,157.1980438232422,157.54026794433594,158.13104248046875,157.9073028564453,157.9823455810547,157.47091674804688,156.71905517578125,157.50682067871094,157.56442260742188,157.4856414794922,157.08560180664062,157.3024139404297,157.82601928710938,158.13726806640625
10.005,157.25929260253906,158.20860290527344,157.85964965820312,157.0889892578125,157.18667602539062,157.69488525390625,157.73951721191406,157.44606018066406,157.38246154785156,157.55935668945312,157.04177856445312,157.40426635742188,157.0254669189453,157.59405517578125,156.74566650390625,157.43858337402344
10.0055,157.3113250732422,157.13385009765625,157.5476837158203,156.94017028808594,157.51171875,156.79086303710938,157.2686309814453,156.74668884277344,156.8486328125,157.24964904785156,156.98464965820312,157.378173828125,156.71865844726562,157.13250732421875,156.83213806152344,156.96238708496094
10.006,157.03591918945312,156.98709106445312,156.9029998779297,156.3717498779297,156.6791534423828,156.86988830566406,156.7855987548828,157.0138702392578,156.5835418701172,156.83372497558594,156.820556640625,157.18251037597656,156.48715209960938,156.210205078125,156.12852478027344,156.91424560546875
10.0065,156.96681213378906,156.69935607910156,156.30459594726562,156.30258178710938,156.25082397460938,156.77847290039062,156.15536499023438,155.55535888671875,156.17193603515625,156.89781188964844,156.2582550048828,156.58700561523438,156.31610107421875,156.64903259277344,156.4779815673828,156.5753631591797
10.007,156.47666931152344,156.1116180419922,155.9210205078125,156.1563720703125,155.9933319091797,155.65438842773438,156.04249572753906,156.01214599609375,156.25477600097656,155.88560485839844,156.65647888183594,156.62684631347656,155.5894775390625,156.26695251464844,155.58071899414062,156.01840209960938
10.0075,155.84735107421875,155.81515502929688,154.81060791015625,156.73837280273438,155.73231506347656,155.7267303466797,155.4556884765625,155.84609985351562,156.28305053710938,155.9708709716797,156.2803192138672,155.64393615722656,155.84117126464844,155.54539489746094,155.8057403564453,155.24942016601562
10.008,154.79991149902344,155.0255889892578,155.4467010498047,155.17417907714844,155.69691467285156,155.30401611328125,155.6449737548828,154.5048828125,155.17041015625,155.82106018066406,155.11070251464844,155.2240753173828,155.68426513671875,155.40440368652344,154.97760009765625,154.84971618652344
10.0085,155.08975219726562,155.0577850341797,155.06166076660156,155.54458618164062,155.5272674560547,155.5497589111328,155.03854370117188,155.5567169189453,154.95860290527344,154.94703674316406,155.2191162109375,154.69808959960938,154.9858856201172,154.6912384033203,155.0722198486328,154.6508026123047
10.009,154.8054656982422,154.9701690673828,153.49554443359375,154.37547302246094,154.5938262939453,154.71559143066406,154.7669219970703,154.32191467285156,154.4872283935547,154.88604736328125,154.12283325195312,154.89678955078125,154.66632080078125,154.93016052246094,155.2413330078125,154.57066345214844
10.0095,154.17909240722656,154.68295288085938,154.71688842773438,154.5714111328125,153.98365783691406,154.65121459960938,154.6995849609375,153.68927001953125,154.72340393066406,155.04165649414062,154.2672882080078,154.66046142578125,154.9107666015625,154.2035675048828,154.76416015625,153.9350128173828
10.01,154.31381225585938,154.85171508789062,153.90802001953125,153.55279541015625,154.21868896484375,154.0953826904297,154.22994995117188,154.45216369628906,153.97634887695312,153.50576782226562,154.11245727539062,154.09584045410156,153.49264526367188,153.68295288085938,154.13308715820312,153.45225524902344
