Frequency (GHz),Phase (deg)
9.95,-90.240773014794
9.951,-90.9379352018458
9.952,-91.6366141045639
9.953,-92.3367841130957
9.954,-93.0384192834093
9.955,-93.7414933421544
9.956,-94.4459796916344
9.957,-95.1518514149034
9.958,-95.859081280961
9.959,-96.5676417500563
9.96,-97.2775049790974
9.961,-97.9886428271531
9.962,-98.7010268610535
9.963,-99.4146283610818
9.964,-100.12941832675
9.965,-100.845367482664
9.966,-101.562446284464
9.967,-102.28062492485
9.968,-102.999873339677
9.969,-103.720161214122
9.97,-104.441457988923
9.971,-105.163732866684
9.972,-105.886954818242
9.973,-106.611092589096
9.974,-107.336114705897
9.975,-108.061989482995
9.976,-108.788685029036
9.977,-109.516169253624
9.978,-110.244409874018
9.979,-110.973374421896
9.98,-111.703030250158
9.981,-112.433344539775
9.982,-113.164284306692
9.983,-113.895816408774
9.984,-114.627907552788
9.985,-115.360524301443
9.986,-116.093633080462
9.987,-116.827200185704
9.988,-117.561191790321
9.989,-118.295573951966
9.99,-119.030312620033
9.991,-119.765373642949
9.992,-120.500722775498
9.993,-121.236325686193
9.994,-121.972147964682
9.995,-122.70815512921
9.996,-123.444312634102
9.997,-124.180585877303
9.998,-124.916940207956
9.999,-125.653340934016
10.0,-126.389753329908
10.001,-127.126142644231
10.002,-127.862474107492
10.003,-128.598712939891
10.004,-129.334824359139
10.005,-130.070773588315
10.006,-130.80652586377
10.007,-131.542046443054
10.008,-132.2773006129
10.009,-133.012253697218
10.01,-133.746871065149
10.011,-134.481118139136
10.012,-135.214960403022
10.013,-135.948363410203
10.014,-136.681292791776
10.015,-137.413714264728
10.016,-138.145593640154
10.017,-138.87689683148
10.018,-139.60758986271
10.019,-140.337638876686
10.02,-141.067010143358
10.021,-141.795670068064
10.022,-142.523585199802
10.023,-143.250722239516
10.024,-143.977048048363
10.025,-144.702529655975
10.026,-145.42713426871
10.027,-146.150829277878
10.028,-146.873582267943
10.029,-147.595361024696
10.03,-148.316133543397
10.031,-149.035868036867
10.032,-149.754532943532
10.033,-150.472096935436
10.034,-151.188528926163
10.035,-151.903798078722
10.036,-152.617873813338
10.037,-153.330725815188
10.038,-154.042324042032
10.039,-154.752638731771
10.04,-155.461640409896
10.041,-156.169299896838
10.042,-156.875588315214
10.043,-157.580477096942
10.044,-158.283937990252
10.045,-158.985943066551
10.046,-159.686464727162
10.047,-160.38547570992
10.048,-161.082949095613
10.049,-161.778858314281
10.05,-162.473177151345
