Frequency (GHz),Phase (deg)
9.95,-50.3589487674729
9.951,-51.0880490218115
9.952,-51.8187228771208
9.953,-52.5509429719775
9.954,-53.2846816465488
9.955,-54.0199109489068
9.956,-54.7566026413776
9.957,-55.4947282069345
9.958,-56.2342588556049
9.959,-56.9751655308982
9.96,-57.7174189162478
9.961,-58.4609894414501
9.962,-59.2058472891051
9.963,-59.9519624010463
9.964,-60.6993044847516
9.965,-61.447843019738
9.966,-62.19754726392
9.967,-62.9483862599494
9.968,-63.7003288415056
9.969,-64.4533436395491
9.97,-65.2073990885319
9.971,-65.9624634325539
9.972,-66.7185047314738
9.973,-67.4754908669581
9.974,-68.2333895484789
9.975,-68.9921683192512
9.976,-69.7517945621067
9.977,-70.5122355053147
9.978,-71.2734582283324
9.979,-72.0354296675017
9.98,-72.79811662168
9.981,-73.5614857578129
9.982,-74.3255036164488
9.983,-75.0901366171982
9.984,-75.8553510641341
9.985,-76.6211131511459
9.986,-77.3873889672382
9.987,-78.1541445017929
9.988,-78.9213456497801
9.989,-79.6889582169386
9.99,-80.4569479249193
9.991,-81.2252804163996
9.992,-81.9939212601786
9.993,-82.7628359562478
9.994,-83.5319899408537
9.995,-84.3013485915509
9.996,-85.0708772322508
9.997,-85.8405411382814
9.998,-86.6103055414505
9.999,-87.3801356351284
10.0,-88.1499965793499
10.001,-88.9198535059497
10.002,-89.6896715237276
10.003,-90.4594157236543
10.004,-91.2290511841277
10.005,-91.9985429762754
10.006,-92.7678561693182
10.007,-93.5369558359976
10.008,-94.3058070580714
10.009,-95.0743749318753
10.01,-95.842624573978
10.011,-96.610521126905
10.012,-97.3780297649482
10.013,-98.1451157000844
10.014,-98.9117441879653
10.015,-99.6778805340159
10.016,-100.443490099632
10.017,-101.208538308477
10.018,-101.972990652882
10.019,-102.736812700353
10.02,-103.499970100178
10.021,-104.26242859015
10.022,-105.024154003382
10.023,-105.78511227524
10.024,-106.545269450369
10.025,-107.304591689828
10.026,-108.06304527832
10.027,-108.820596631525
10.028,-109.577212303516
10.029,-110.332858994276
10.03,-111.087503557297
10.031,-111.841113007257
10.032,-112.593654527768
10.033,-113.345095479214
10.034,-114.095403406629
10.035,-114.844546047648
10.036,-115.592491340497
10.037,-116.339207432038
10.038,-117.084662685836
10.039,-117.82882569027
10.04,-118.57166526664
10.041,-119.313150477307
10.042,-120.053250633817
10.043,-120.791935305024
10.044,-121.529174325196
10.045,-122.264937802089
10.046,-122.999196124989
10.047,-123.731919972701
10.048,-124.463080321485
10.049,-125.192648452924
10.05,-125.920595961713
