Frequency (GHz),Phase (deg)
9.95,-22.544985684026
9.951,-23.3348165023142
9.952,-24.126481125744
9.953,-24.9199505308526
9.954,-25.715195468545
9.955,-26.5121864729585
9.956,-27.3108938701649
9.957,-28.1112877867115
9.958,-28.9133381579564
9.959,-29.7170147361991
9.96,-30.5222870985873
9.961,-31.3291246547756
9.962,-32.1374966543303
9.963,-32.9473721938616
9.964,-33.7587202238668
9.965,-34.5715095552787
9.966,-35.3857088656961
9.967,-36.2012867053059
9.968,-37.0182115024606
9.969,-37.8364515689216
9.97,-38.6559751047574
9.971,-39.4767502028823
9.972,-40.298744853243
9.973,-41.1219269466351
9.974,-41.9462642781601
9.975,-42.7717245503133
9.976,-43.5982753757006
9.977,-44.4258842793996
9.978,-45.2545187009451
9.979,-46.0841459959652
9.98,-46.9147334374571
9.981,-47.7462482167159
9.982,-48.5786574439251
9.983,-49.4119281484159
9.984,-50.2460272786022
9.985,-51.0809217016115
9.986,-51.9165782026122
9.987,-52.752963483869
9.988,-53.5900441635189
9.989,-54.4277867741057
9.99,-55.2661577608748
9.991,-56.1051234798535
9.992,-56.9446501957389
9.993,-57.7847040796034
9.994,-58.6252512064511
9.995,-59.4662575526386
9.996,-60.3076889931818
9.997,-61.1495112989852
9.998,-61.991690133998
9.999,-62.8341910523361
10.0,-63.6769794953878
10.001,-64.5200207889343
10.002,-65.3632801403028
10.003,-66.2067226355819
10.004,-67.0503132369298
10.005,-67.8940167799896
10.006,-68.7377979714479
10.007,-69.5816213867597
10.008,-70.4254514680633
10.009,-71.2692525223033
10.01,-72.11298871961
10.011,-72.956624091929
10.012,-73.8001225319378
10.013,-74.643447792293
10.014,-75.4865634851876
10.015,-76.3294330822746
10.016,-77.1720199149665
10.017,-78.0142871751269
10.018,-78.8561979161742
10.019,-79.6977150546175
10.02,-80.5388013720416
10.021,-81.379419517552
10.022,-82.2195320106888
10.023,-83.0591012448439
10.024,-83.8980894911572
10.025,-84.736458902936
10.026,-85.5741715205836
10.027,-86.4111892770483
10.028,-87.2474740038004
10.029,-88.0829874373416
10.03,-88.9176912262425
10.031,-89.7515469387112
10.032,-90.5845160706843
10.033,-91.4165600544631
10.034,-92.2476402678466
10.035,-93.0777180437932
10.036,-93.9067546805802
10.037,-94.7347114524602
10.038,-95.5615496208028
10.039,-96.3872304457042
10.04,-97.2117151980506
10.041,-98.0349651720219
10.042,-98.8569416980199
10.043,-99.6776061559922
10.044,-100.496919989145
10.045,-101.31484471801
10.046,-102.131341954853
10.047,-102.946373418398
10.048,-103.759900948829
10.049,-104.571886523072
10.05,-105.382292270297
