Frequency (GHz),Phase (deg)
9.95,-117.480114687533
9.951,-118.247424801821
9.952,-119.016317310318
9.953,-119.786764451761
9.954,-120.558738254085
9.955,-121.332210540576
9.956,-122.107152935891
9.957,-122.883536871946
9.958,-123.661333593637
9.959,-124.440514164407
9.96,-125.221049471649
9.961,-126.00291023192
9.962,-126.786066995987
9.963,-127.570490153674
9.964,-128.356149938521
9.965,-129.143016432243
9.966,-129.931059568982
9.967,-130.720249139366
9.968,-131.510554794353
9.969,-132.301946048866
9.97,-133.094392285221
9.971,-133.887862756352
9.972,-134.682326588823
9.973,-135.477752785633
9.974,-136.274110228832
9.975,-137.071367681919
9.976,-137.869493792067
9.977,-138.668457092147
9.978,-139.46822600257
9.979,-140.268768832964
9.98,-141.070053783676
9.981,-141.872048947116
9.982,-142.674722308952
9.983,-143.478041749173
9.984,-144.281975043015
9.985,-145.086489861773
9.986,-145.891553773508
9.987,-146.697134243665
9.988,-147.503198635604
9.989,-148.309714211077
9.99,-149.116648130641
9.991,-149.92396745404
9.992,-150.731639140567
9.993,-151.539630049412
9.994,-152.347906940026
9.995,-153.156436472502
9.996,-153.965185207998
9.997,-154.77411960922
9.998,-155.583206040967
9.999,-156.392410770774
10.0,-157.201699969645
10.001,-158.01103971292
10.002,-158.820395981266
10.003,-159.629734661816
10.004,-160.439021549485
10.005,-161.24822234845
10.006,-162.057302673832
10.007,-162.866228053589
10.008,-163.67496393062
10.009,-164.483475665106
10.01,-165.291728537103
10.011,-166.099687749384
10.012,-166.907318430544
10.013,-167.714585638404
10.014,-168.52145436368
10.015,-169.327889533954
10.016,-170.133856017951
10.017,-170.939318630128
10.018,-171.74424213557
10.019,-172.548591255209
10.02,-173.35233067137
10.021,-174.155425033647
10.022,-174.957838965089
10.023,-175.759537068742
10.024,-176.560483934495
10.025,-177.360644146267
10.026,-178.159982289522
10.027,-178.95846295909
10.028,-179.756050767317
10.029,-180.552710352527
10.03,-181.348406387781
10.031,-182.143103589941
10.032,-182.936766729008
10.033,-183.729360637765
10.034,-184.520850221661
10.035,-185.311200468971
10.036,-186.100376461186
10.037,-186.888343383646
10.038,-187.675066536387
10.039,-188.460511345189
10.04,-189.244643372811
10.041,-190.027428330398
10.042,-190.808832089047
10.043,-191.588820691501
10.044,-192.36736036397
10.045,-193.144417528051
10.046,-193.919958812729
10.047,-194.693951066441
10.048,-195.466361369187
10.049,-196.237157044663
10.05,-197.006305672402
