Frequency (GHz),Phase (deg)
9.95,-71.8204792436911
9.951,-72.6222946821535
9.952,-73.42579135916
9.953,-74.2309384721514
9.954,-75.0377050556317
9.955,-75.8460599907705
9.956,-76.6559720147524
9.957,-77.4674097298764
9.958,-78.2803416123611
9.959,-79.094736020855
9.96,-79.9105612046355
9.961,-80.7277853114724
9.962,-81.5463763951502
9.963,-82.3663024226347
9.964,-83.1875312808647
9.965,-84.0100307831697
9.966,-84.833768675289
9.967,-85.6587126410051
9.968,-86.4848303073592
9.969,-87.312089249459
9.97,-88.1404569948731
9.971,-88.9699010276003
9.972,-89.8003887916234
9.973,-90.6318876940341
9.974,-91.4643651077422
9.975,-92.2977883737636
9.976,-93.1321248030894
9.977,-93.9673416781539
9.978,-94.8034062538866
9.979,-95.6402857583783
9.98,-96.4779473931539
9.981,-97.3163583330697
9.982,-98.1554857258474
9.983,-98.9952966912571
9.984,-99.8357583199583
9.985,-100.676837672025
9.986,-101.518501775157
9.987,-102.360717622618
9.988,-103.203452170888
9.989,-104.046672337079
9.99,-104.89034499612
9.991,-105.734436977731
9.992,-106.578915063223
9.993,-107.423745982126
9.994,-108.268896408692
9.995,-109.114332958279
9.996,-109.960022183649
9.997,-110.805930571213
9.998,-111.65202453723
9.999,-112.498270424009
10.0,-113.344634496118
10.001,-114.191082936648
10.002,-115.037581843547
10.003,-115.884097226044
10.004,-116.730595001215
10.005,-117.577040990682
10.006,-118.423400917506
10.007,-119.269640403276
10.008,-120.115724965431
10.009,-120.96162001483
10.01,-121.807290853612
10.011,-122.65270267335
10.012,-123.497820553522
10.013,-124.342609460357
10.014,-125.187034246015
10.015,-126.03105964818
10.016,-126.874650290044
10.017,-127.717770680729
10.018,-128.560385216139
10.019,-129.402458180274
10.02,-130.243953747016
10.021,-131.084835982396
10.022,-131.925068847351
10.023,-132.764616200999
10.024,-133.603441804406
10.025,-134.441509324894
10.026,-135.278782340858
10.027,-136.115224347114
10.028,-136.950798760781
10.029,-137.785468927691
10.03,-138.619198129328
10.031,-139.451949590289
10.032,-140.283686486267
10.033,-141.114371952563
10.034,-141.943969093082
10.035,-142.772440989844
10.036,-143.599750712979
10.037,-144.425861331187
10.038,-145.250735922673
10.039,-146.074337586521
10.04,-146.89662945449
10.041,-147.717574703229
10.042,-148.537136566883
10.043,-149.355278350064
10.044,-150.171963441174
10.045,-150.987155326055
10.046,-151.800817601938
10.047,-152.612913991672
10.048,-153.423408358199
10.049,-154.232264719266
10.05,-155.039447262323
