Frequency (GHz),Phase (deg)
9.95,-102.632770707222
9.951,-103.33210081593
9.952,-104.032918295421
9.953,-104.735197301464
9.954,-105.438911663185
9.955,-106.144034887875
9.956,-106.850540165905
9.957,-107.558400375765
9.958,-108.26758808918
9.959,-108.978075576337
9.96,-109.689834811205
9.961,-110.402837476946
9.962,-111.117054971413
9.963,-111.832458412734
9.964,-112.549018644979
9.965,-113.266706243905
9.966,-113.985491522775
9.967,-114.705344538262
9.968,-115.426235096409
9.969,-116.148132758668
9.97,-116.871006848003
9.971,-117.594826455058
9.972,-118.319560444389
9.973,-119.04517746075
9.974,-119.77164593545
9.975,-120.498934092756
9.976,-121.227009956357
9.977,-121.955841355886
9.978,-122.68539593349
9.979,-123.415641150456
9.98,-124.146544293888
9.981,-124.878072483435
9.982,-125.610192678069
9.983,-126.342871682918
9.984,-127.076076156139
9.985,-127.809772615851
9.986,-128.543927447108
9.987,-129.27850690893
9.988,-130.013477141374
9.989,-130.748804172666
9.99,-131.484453926366
9.991,-132.220392228598
9.992,-132.956584815322
9.993,-133.692997339656
9.994,-134.429595379249
9.995,-135.166344443701
9.996,-135.903209982041
9.997,-136.640157390245
9.998,-137.377152018814
9.999,-138.114159180393
10.0,-138.851144157445
10.001,-139.588072209977
10.002,-140.32490858331
10.003,-141.0616185159
10.004,-141.79816724721
10.005,-142.534520025628
10.006,-143.270642116424
10.007,-144.00649880977
10.008,-144.74205542879
10.009,-145.47727733765
10.01,-146.212129949707
10.011,-146.946578735681
10.012,-147.680589231865
10.013,-148.414127048385
10.014,-149.147157877472
10.015,-149.879647501781
10.016,-150.611561802722
10.017,-151.342866768828
10.018,-152.073528504131
10.019,-152.803513236564
10.02,-153.532787326365
10.021,-154.261317274503
10.022,-154.989069731091
10.023,-155.716011503812
10.024,-156.442109566331
10.025,-157.167331066698
10.026,-157.891643335739
10.027,-158.615013895417
10.028,-159.337410467173
10.029,-160.05880098023
10.03,-160.779153579862
10.031,-161.49843663561
10.032,-162.216618749448
10.033,-162.933668763906
10.034,-163.649555770102
10.035,-164.364249115727
10.036,-165.077718412936
10.037,-165.78993354616
10.038,-166.50086467983
10.039,-167.210482265998
10.04,-167.918757051851
10.041,-168.625660087117
10.042,-169.331162731353
10.043,-170.035236661099
10.044,-170.737853876913
10.045,-171.438986710252
10.046,-172.13860783022
10.047,-172.836690250153
10.048,-173.533207334055
10.049,-174.228132802864
10.05,-174.921440740546
