Frequency (GHz),Phase (deg)
9.95,-173.494251988746
9.951,-174.195619019072
9.952,-174.898583397113
9.953,-175.603119795833
9.954,-176.309202545661
9.955,-177.016805639061
9.956,-177.725902735198
9.957,-178.436467164727
9.958,-179.148471934667
9.959,-179.86188973337
9.96,-180.576692935595
9.961,-181.292853607658
9.962,-182.010343512671
9.963,-182.729134115865
9.964,-183.449196589987
9.965,-184.170501820779
9.966,-184.893020412514
9.967,-185.61672269362
9.968,-186.341578722359
9.969,-187.067558292566
9.97,-187.79463093946
9.971,-188.522765945506
9.972,-189.251932346333
9.973,-189.982098936713
9.974,-190.713234276586
9.975,-191.445306697139
9.976,-192.178284306937
9.977,-192.912134998099
9.978,-193.646826452524
9.979,-194.382326148164
9.98,-195.118601365342
9.981,-195.855619193118
9.982,-196.593346535696
9.983,-197.331750118888
9.984,-198.070796496605
9.985,-198.810452057415
9.986,-199.550683031129
9.987,-200.291455495452
9.988,-201.032735382661
9.989,-201.77448848635
9.99,-202.516680468217
9.991,-203.259276864894
9.992,-204.002243094844
9.993,-204.745544465299
9.994,-205.489146179252
9.995,-206.233013342511
9.996,-206.977110970801
9.997,-207.721403996933
9.998,-208.465857278019
9.999,-209.21043560276
10.0,-209.955103698781
10.001,-210.699826240042
10.002,-211.4445678543
10.003,-212.189293130643
10.004,-212.933966627082
10.005,-213.678552878208
10.006,-214.423016402923
10.007,-215.167321712222
10.008,-215.911433317057
10.009,-216.655315736246
10.01,-217.39893350447
10.011,-218.142251180313
10.012,-218.885233354376
10.013,-219.627844657455
10.014,-220.370049768775
10.015,-221.11181342428
10.016,-221.853100424987
10.017,-222.593875645392
10.018,-223.334104041928
10.019,-224.073750661468
10.02,-224.812780649882
10.021,-225.551159260634
10.022,-226.288851863409
10.023,-227.025823952793
10.024,-227.762041156963
10.025,-228.497469246417
10.026,-229.232074142721
10.027,-229.965821927266
10.028,-230.698678850044
10.029,-231.43061133842
10.03,-232.161586005906
10.031,-232.891569660932
10.032,-233.620529315581
10.033,-234.348432194334
10.034,-235.075245742762
10.035,-235.800937636192
10.036,-236.525475788325
10.037,-237.248828359808
10.038,-237.970963766749
10.039,-238.69185068916
10.04,-239.411458079327
10.041,-240.129755170107
10.042,-240.846711483121
10.043,-241.562296836863
10.044,-242.276481354694
10.045,-242.989235472728
10.046,-243.700529947589
10.047,-244.410335864047
10.048,-245.118624642511
10.049,-245.825368046378
10.05,-246.530538189229
