Frequency (GHz),Phase (deg)
9.95,-62.7695456770737
9.951,-63.4245746171242
9.952,-64.0811340981977
9.953,-64.7391936581646
9.954,-65.3987224003963
9.955,-66.0596890007313
9.956,-66.7220617146946
9.957,-67.3858083849844
9.958,-68.0508964491996
9.959,-68.7172929478182
9.96,-69.3849645324213
9.961,-70.0538774741501
9.962,-70.7239976723996
9.963,-71.3952906637405
9.964,-72.0677216310596
9.965,-72.7412554129232
9.966,-73.4158565131433
9.967,-74.0914891105619
9.968,-74.7681170690231
9.969,-75.4457039475434
9.97,-76.1242130106706
9.971,-76.8036072390192
9.972,-77.4838493399847
9.973,-78.1649017586205
9.974,-78.8467266886794
9.975,-79.5292860838069
9.976,-80.2125416688795
9.977,-80.8964549514887
9.978,-81.5809872335503
9.979,-82.2660996230445
9.98,-82.9517530458716
9.981,-83.637908257818
9.982,-84.3245258566272
9.983,-85.0115662941673
9.984,-85.6989898886837
9.985,-86.3867568371364
9.986,-87.0748272276065
9.987,-87.7631610517751
9.988,-88.4517182174521
9.989,-89.1404585611627
9.99,-89.8293418607723
9.991,-90.5183278481473
9.992,-91.2073762218464
9.993,-91.896446659827
9.994,-92.5854988321671
9.995,-93.2744924137915
9.996,-93.9633870971905
9.997,-94.6521426051351
9.998,-95.3407187033664
9.999,-96.0290752132625
10.0,-96.7171720244684
10.001,-97.4049691074882
10.002,-98.0924265262247
10.003,-98.7795044504614
10.004,-99.4661631682838
10.005,-100.152363098424
10.006,-100.838064802528
10.007,-101.523228997334
10.008,-102.207816566763
10.009,-102.891788573891
10.01,-103.575106272833
10.011,-104.257731120494
10.012,-104.939624788197
10.013,-105.620749173192
10.014,-106.301066410017
10.015,-106.98053888171
10.016,-107.659129230879
10.017,-108.336800370604
10.018,-109.013515495181
10.019,-109.689238090682
10.02,-110.363931945349
10.021,-111.037561159798
10.022,-111.710090157017
10.023,-112.381483692194
10.024,-113.051706862313
10.025,-113.72072511556
10.026,-114.388504260502
10.027,-115.055010475051
10.028,-115.720210315196
10.029,-116.384070723509
10.03,-117.046559037414
10.031,-117.707642997212
10.032,-118.367290753854
10.033,-119.025470876483
10.034,-119.682152359704
10.035,-120.3373046306
10.036,-120.99089755549
10.037,-121.64290144642
10.038,-122.293287067386
10.039,-122.942025640285
10.04,-123.589088850594
10.041,-124.234448852771
10.042,-124.878078275379
10.043,-125.519950225931
10.044,-126.160038295452
10.045,-126.798316562761
10.046,-127.434759598466
10.047,-128.069342468678
10.048,-128.702040738436
10.049,-129.332830474859
10.05,-129.961688249995
