Frequency (GHz),Phase (deg)
9.95,-152.93587813618
9.951,-153.669655528053
9.952,-154.405050645285
9.953,-155.142037333232
9.954,-155.880589148518
9.955,-156.620679364218
9.956,-157.362280975048
9.957,-158.105366702564
9.958,-158.849909000341
9.959,-159.595880059139
9.96,-160.343251812051
9.961,-161.091995939627
9.962,-161.842083874964
9.963,-162.593486808756
9.964,-163.346175694313
9.965,-164.100121252527
9.966,-164.855293976789
9.967,-165.611664137866
9.968,-166.369201788707
9.969,-167.127876769205
9.97,-167.887658710894
9.971,-168.648517041588
9.972,-169.410420989954
9.973,-170.173339590034
9.974,-170.937241685691
9.975,-171.702095935007
9.976,-172.467870814611
9.977,-173.234534623955
9.978,-174.002055489528
9.979,-174.770401369021
9.98,-175.539540055435
9.981,-176.309439181146
9.982,-177.08006622192
9.983,-177.851388500898
9.984,-178.623373192532
9.985,-179.395987326505
9.986,-180.169197791616
9.987,-180.942971339653
9.988,-181.717274589248
9.989,-182.492074029732
9.99,-183.267336024987
9.991,-184.043026817304
9.992,-184.819112531263
9.993,-185.595559177629
9.994,-186.372332657281
9.995,-187.14939876518
9.996,-187.926723194383
9.997,-188.704271540109
9.998,-189.48200930387
9.999,-190.259901897669
10.0,-191.03791464828
10.001,-191.81601280161
10.002,-192.594161527157
10.003,-193.372325922571
10.004,-194.150471018317
10.005,-194.928561782467
10.006,-195.706563125598
10.007,-196.484439905835
10.008,-197.262156934027
10.009,-198.039678979051
10.01,-198.81697077329
10.011,-199.593997018239
10.012,-200.370722390278
10.013,-201.147111546619
10.014,-201.923129131399
10.015,-202.698739781951
10.016,-203.473908135253
10.017,-204.248598834541
10.018,-205.022776536102
10.019,-205.796405916242
10.02,-206.569451678434
10.021,-207.341878560642
10.022,-208.113651342811
10.023,-208.88473485455
10.024,-209.655093982965
10.025,-210.424693680679
10.026,-211.193498974009
10.027,-211.9614749713
10.028,-212.728586871424
10.029,-213.494799972427
10.03,-214.260079680321
10.031,-215.02439151801
10.032,-215.787701134345
10.033,-216.54997431332
10.034,-217.31117698336
10.035,-218.071275226725
10.036,-218.830235289011
10.037,-219.588023588731
10.038,-220.344606726981
10.039,-221.099951497162
10.04,-221.854024894759
10.041,-222.606794127164
10.042,-223.358226623524
10.043,-224.108290044611
10.044,-224.856952292699
10.045,-225.604181521425
10.046,-226.349946145638
10.047,-227.094214851212
10.048,-227.836956604811
10.049,-228.578140663595
10.05,-229.317736584853
