Frequency (GHz),Phase (deg)
9.95,-129.620121325445
9.951,-130.277622711542
9.952,-130.936688549233
9.953,-131.597296186575
9.954,-132.2594225952
9.955,-132.923044373253
9.956,-133.588137748498
9.957,-134.254678581615
9.958,-134.92264236966
9.959,-135.592004249704
9.96,-136.262739002652
9.961,-136.934821057228
9.962,-137.608224494144
9.963,-138.282923050434
9.964,-138.958890123965
9.965,-139.636098778121
9.966,-140.314521746645
9.967,-140.994131438677
9.968,-141.674899943929
9.969,-142.356799038051
9.97,-143.039800188151
9.971,-143.723874558479
9.972,-144.408993016284
9.973,-145.095126137819
9.974,-145.782244214512
9.975,-146.470317259297
9.976,-147.159315013096
9.977,-147.849206951458
9.978,-148.539962291343
9.979,-149.231549998069
9.98,-149.923938792394
9.981,-150.617097157745
9.982,-151.310993347596
9.983,-152.005595392978
9.984,-152.700871110135
9.985,-153.396788108302
9.986,-154.09331379763
9.987,-154.790415397229
9.988,-155.488059943341
9.989,-156.186214297634
9.99,-156.884845155619
9.991,-157.583919055177
9.992,-158.283402385208
9.993,-158.983261394375
9.994,-159.683462199972
9.995,-160.383970796875
9.996,-161.084753066601
9.997,-161.785774786463
9.998,-162.487001638804
9.999,-163.188399220326
10.0,-163.889933051494
10.001,-164.591568586018
10.002,-165.293271220408
10.003,-165.99500630359
10.004,-166.696739146594
10.005,-167.398435032285
10.006,-168.100059225158
10.007,-168.801576981171
10.008,-169.502953557626
10.009,-170.204154223074
10.01,-170.905144267266
10.011,-171.605889011109
10.012,-172.306353816652
10.013,-173.006504097087
10.014,-173.706305326743
10.015,-174.405723051087
10.016,-175.104722896723
10.017,-175.80327058137
10.018,-176.501331923821
10.019,-177.198872853883
10.02,-177.895859422275
10.021,-178.5922578105
10.022,-179.28803434065
10.023,-179.983155485183
10.024,-180.677587876622
10.025,-181.371298317195
10.026,-182.064253788403
10.027,-182.756421460506
10.028,-183.447768701919
10.029,-184.138263088523
10.03,-184.827872412868
10.031,-185.516564693271
10.032,-186.2043081828
10.033,-186.891071378143
10.034,-187.576823028339
10.035,-188.261532143387
10.036,-188.945168002709
10.037,-189.627700163465
10.038,-190.309098468722
10.039,-190.98933305546
10.04,-191.668374362418
10.041,-192.346193137759
10.042,-193.02276044658
10.043,-193.698047678216
10.044,-194.37202655338
10.045,-195.044669131097
10.046,-195.715947815449
10.047,-196.385835362115
10.048,-197.054304884712
10.049,-197.721329860917
10.05,-198.386884138387
