Frequency (GHz),Phase (deg)
9.95,-92.9172960148798
9.951,-93.6440240641567
9.952,-94.3724245460946
9.953,-95.1024725496507
9.954,-95.8341428541012
9.955,-96.5674099338018
9.956,-97.302247962978
9.957,-98.0386308205551
9.958,-98.776532094998
9.959,-99.5159250891723
9.96,-100.256782825218
9.961,-100.999078049421
9.962,-101.742783237092
9.963,-102.487870597432
9.964,-103.234312078395
9.965,-103.982079371527
9.966,-104.73114391679
9.967,-105.481476907366
9.968,-106.233049294431
9.969,-106.985831791897
9.97,-107.739794881126
9.971,-108.494908815606
9.972,-109.251143625597
9.973,-110.008469122726
9.974,-110.766854904557
9.975,-111.526270359112
9.976,-112.286684669354
9.977,-113.048066817637
9.978,-113.810385590104
9.979,-114.573609581062
9.98,-115.337707197307
9.981,-116.102646662423
9.982,-116.868396021052
9.983,-117.634923143123
9.984,-118.402195728069
9.985,-119.170181309013
9.986,-119.938847256941
9.987,-120.708160784857
9.988,-121.478088951936
9.989,-122.248598667666
9.99,-123.019656695998
9.991,-123.791229659499
9.992,-124.563284043522
9.993,-125.335786200396
9.994,-126.108702353637
9.995,-126.881998602196
9.996,-127.65564092475
9.997,-128.429595184032
9.998,-129.203827131218
9.999,-129.978302410378
10.0,-130.752986562986
10.001,-131.527845032514
10.002,-132.302843169104
10.003,-133.077946234321
10.004,-133.853119406021
10.005,-134.628327783297
10.006,-135.403536391552
10.007,-136.178710187682
10.008,-136.953814065377
10.009,-137.728812860548
10.01,-138.503671356898
10.011,-139.278354291619
10.012,-140.052826361228
10.013,-140.827052227573
10.014,-141.600996523963
10.015,-142.374623861467
10.016,-143.14789883537
10.017,-143.92078603179
10.018,-144.69325003445
10.019,-145.465255431623
10.02,-146.236766823237
10.021,-147.007748828154
10.022,-147.778166091593
10.023,-148.547983292752
10.024,-149.317165152558
10.025,-150.085676441604
10.026,-150.853481988233
10.027,-151.620546686781
10.028,-152.38683550597
10.029,-153.152313497457
10.03,-153.916945804512
10.031,-154.68069767085
10.032,-155.443534449572
10.033,-156.205421612259
10.034,-156.966324758158
10.035,-157.726209623494
10.036,-158.485042090869
10.037,-159.242788198769
10.038,-159.99941415114
10.039,-160.754886327049
10.04,-161.509171290398
10.041,-162.262235799694
10.042,-163.014046817866
10.043,-163.764571522104
10.044,-164.513777313723
10.045,-165.261631828028
10.046,-166.00810294418
10.047,-166.753158795038
10.048,-167.496767776975
10.049,-168.238898559653
10.05,-168.979520095737
