Frequency (GHz),Phase (deg)
9.95,-173.179407398818
9.951,-173.948856474749
9.952,-174.720026979486
9.953,-175.492891156977
9.954,-176.267421014022
9.955,-177.043588327168
9.956,-177.821364649487
9.957,-178.600721317243
9.958,-179.381629456399
9.959,-180.16405998898
9.96,-180.947983639283
9.961,-181.733370939899
9.962,-182.520192237564
9.963,-183.308417698814
9.964,-184.098017315442
9.965,-184.888960909743
9.966,-185.681218139549
9.967,-186.474758503045
9.968,-187.269551343355
9.969,-188.0655658529
9.97,-188.862771077521
9.971,-189.661135920368
9.972,-190.46062914555
9.973,-191.261219381546
9.974,-192.06287512438
9.975,-192.865564740555
9.976,-193.669256469753
9.977,-194.473918427308
9.978,-195.279518606444
9.979,-196.086024880294
9.98,-196.893405003701
9.981,-197.70162661481
9.982,-198.510657236453
9.983,-199.320464277351
9.984,-200.131015033119
9.985,-200.942276687106
9.986,-201.754216311067
9.987,-202.566800865695
9.988,-203.379997200999
9.989,-204.193772056576
9.99,-205.008092061756
9.991,-205.822923735666
9.992,-206.638233487206
9.993,-207.453987614966
9.994,-208.270152307089
9.995,-209.086693641116
9.996,-209.9035775838
9.997,-210.720769990946
9.998,-211.538236607252
9.999,-212.355943066209
10.0,-213.173854890041
10.001,-213.99193748974
10.002,-214.810156165185
10.003,-215.628476105372
10.004,-216.446862388788
10.005,-217.265279983922
10.006,-218.083693749946
10.007,-218.902068437584
10.008,-219.720368690184
10.009,-220.538559044992
10.01,-221.356603934686
10.011,-222.174467689139
10.012,-222.992114537444
10.013,-223.809508610244
10.014,-224.626613942323
10.015,-225.443394475516
10.016,-226.259814061939
10.017,-227.07583646754
10.018,-227.891425375986
10.019,-228.706544392899
10.02,-229.521157050451
10.021,-230.335226812316
10.022,-231.148717078979
10.023,-231.961591193443
10.024,-232.773812447281
10.025,-233.585344087086
10.026,-234.396149321295
10.027,-235.206191327392
10.028,-236.015433259479
10.029,-236.823838256244
10.03,-237.63136944928
10.031,-238.437989971781
10.032,-239.243662967593
10.033,-240.048351600629
10.034,-240.852019064618
10.035,-241.654628593198
10.036,-242.456143470324
10.037,-243.256527041
10.038,-244.055742722303
10.039,-244.853754014703
10.04,-245.650524513642
10.041,-246.446017921375
10.042,-247.240198059056
10.043,-248.033028879033
10.044,-248.824474477359
10.045,-249.614499106474
10.046,-250.403067188064
10.047,-251.190143326057
10.048,-251.97569231974
10.049,-252.759679176986
10.05,-253.542069127556
