Frequency (GHz),Phase (deg)
9.95,-10.144631330792
9.951,-10.8653943997144
9.952,-11.5878337900423
9.953,-12.3119237197322
9.954,-13.0376380803441
9.955,-13.7649504423937
9.956,-14.4938340607633
9.957,-15.2242618801824
9.958,-15.9562065407464
9.959,-16.6896403834848
9.96,-17.4245354559698
9.961,-18.1608635179505
9.962,-18.8985960470171
9.963,-19.6377042442848
9.964,-20.3781590400879
9.965,-21.119931099688
9.966,-21.8629908289774
9.967,-22.6073083801943
9.968,-23.3528536576201
9.969,-24.0995963232712
9.97,-24.8475058025803
9.971,-25.596551290054
9.972,-26.346701754917
9.973,-27.0979259467269
9.974,-27.8501924009685
9.975,-28.6034694446184
9.976,-29.3577252016784
9.977,-30.1129275986864
9.978,-30.8690443701865
9.979,-31.6260430641763
9.98,-32.3838910475186
9.981,-33.1425555113225
9.982,-33.9020034762972
9.983,-34.6622017980774
9.984,-35.4231171725182
9.985,-36.1847161409709
9.986,-36.9469650955296
9.987,-37.709830284269
9.988,-38.4732778164537
9.989,-39.2372736677452
9.99,-40.0017836853935
9.991,-40.7667735934257
9.992,-41.5322089978367
9.993,-42.2980553917794
9.994,-43.064278160768
9.995,-43.8308425878937
9.996,-44.5977138590564
9.997,-45.3648570682295
9.998,-46.1322372227453
9.999,-46.8998192486216
10.0,-47.6675679959261
10.001,-48.4354482441919
10.002,-49.2034247078816
10.003,-49.9714620419097
10.004,-50.7395248472324
10.005,-51.5075776765017
10.006,-52.2755850397953
10.007,-53.0435114104294
10.008,-53.8113212308536
10.009,-54.5789789186295
10.01,-55.3464488725172
10.011,-56.1136954786472
10.012,-56.8806831167928
10.013,-57.6473761667673
10.014,-58.4137390149074
10.015,-59.1797360606807
10.016,-59.9453317234068
10.017,-60.7104904490936
10.018,-61.4751767173907
10.019,-62.2393550486634
10.02,-63.0029900111888
10.021,-63.766046228472
10.022,-64.5284883866751
10.023,-65.2902812421818
10.024,-66.0513896292613
10.025,-66.8117784678639
10.026,-67.5714127715241
10.027,-68.3302576553749
10.028,-69.0882783442709
10.029,-69.8454401810183
10.03,-70.601708634702
10.031,-71.3570493091091
10.032,-72.1114279512337
10.033,-72.8648104598855
10.034,-73.6171628943533
10.035,-74.3684514831533
10.036,-75.1186426328337
10.037,-75.8677029368368
10.038,-76.6155991844108
10.039,-77.3622983695577
10.04,-78.1077677000111
10.041,-78.8519746062346
10.042,-79.594886750436
10.043,-80.3364720355754
10.044,-81.0766986143721
10.045,-81.8155348982868
10.046,-82.5529495664794
10.047,-83.2889115747226
10.048,-84.0233901642663
10.049,-84.7563548706427
10.05,-85.4877755323961
