Frequency (GHz),Phase (deg)
9.95,-122.218219182214
9.951,-122.882667158505
9.952,-123.548549596434
9.953,-124.215841767775
9.954,-124.88451859048
9.955,-125.554554632834
9.956,-126.225924117772
9.957,-126.898600927381
9.958,-127.572558607566
9.959,-128.247770372878
9.96,-128.924209111523
9.961,-129.601847390523
9.962,-130.280657461052
9.963,-130.960611263926
9.964,-131.641680435258
9.965,-132.323836312272
9.966,-133.007049939263
9.967,-133.691292073731
9.968,-134.37653319265
9.969,-135.062743498887
9.97,-135.749892927784
9.971,-136.437951153866
9.972,-137.126887597705
9.973,-137.816671432913
9.974,-138.507271593286
9.975,-139.198656780068
9.976,-139.890795469351
9.977,-140.583655919616
9.978,-141.277206179378
9.979,-141.971414094972
9.98,-142.666247318451
9.981,-143.361673315598
9.982,-144.057659374059
9.983,-144.75417261158
9.984,-145.451179984349
9.985,-146.148648295451
9.986,-146.846544203405
9.987,-147.544834230818
9.988,-148.243484773114
9.989,-148.94246210736
9.99,-149.641732401172
9.991,-150.341261721705
9.992,-151.041016044717
9.993,-151.740961263708
9.994,-152.441063199118
9.995,-153.141287607606
9.996,-153.841600191367
9.997,-154.541966607522
9.998,-155.242352477546
9.999,-155.942723396749
10.0,-156.643044943791
10.001,-157.343282690238
10.002,-158.043402210149
10.003,-158.743369089682
10.004,-159.44314893673
10.005,-160.142707390565
10.006,-160.842010131494
10.007,-161.541022890525
10.008,-162.239711459024
10.009,-162.938041698367
10.01,-163.635979549589
10.011,-164.333491043008
10.012,-165.030542307816
10.013,-165.727099581667
10.014,-166.423129220202
10.015,-167.118597706552
10.016,-167.813471660784
10.017,-168.5077178493
10.018,-169.201303194172
10.019,-169.894194782414
10.02,-170.586359875188
10.021,-171.277765916924
10.022,-171.968380544359
10.023,-172.658171595497
10.024,-173.347107118453
10.025,-174.035155380221
10.026,-174.722284875312
10.027,-175.408464334292
10.028,-176.093662732198
10.029,-176.777849296822
10.03,-177.46099351688
10.031,-178.143065150025
10.032,-178.824034230729
10.033,-179.503871078022
10.034,-180.182546303064
10.035,-180.860030816573
10.036,-181.536295836077
10.037,-182.211312893008
10.038,-182.885053839616
10.039,-183.557490855711
10.04,-184.228596455213
10.041,-184.898343492528
10.042,-185.566705168724
10.043,-186.233655037511
10.044,-186.899167011031
10.045,-187.56321536544
10.046,-188.225774746281
10.047,-188.886820173656
10.048,-189.546327047182
10.049,-190.204271150732
10.05,-190.860628656961
