Frequency (GHz),Phase (deg)
9.95,-54.172794944475
9.951,-55.0066821291029
9.952,-55.8423741404403
9.953,-56.6798377451559
9.954,-57.5190395997545
9.955,-58.3599462632545
9.956,-59.2025242094759
9.957,-60.0467398389323
9.958,-60.8925594902715
9.959,-61.7399494512577
9.96,-62.5888759692699
9.961,-63.4393052612815
9.962,-64.291203523313
9.963,-65.1445369393297
9.964,-65.999271689564
9.965,-66.8553739582534
9.966,-67.7128099407642
9.967,-68.5715458501106
9.968,-69.4315479228293
9.969,-70.2927824242173
9.97,-71.155215652924
9.971,-72.0188139448803
9.972,-72.883543676575
9.973,-73.7493712676619
9.974,-74.6162631829077
9.975,-75.4841859334787
9.976,-76.3531060775641
9.977,-77.2229902203582
9.978,-78.0938050133855
9.979,-78.9655171532015
9.98,-79.8380933794651
9.981,-80.7115004724016
9.982,-81.5857052496757
9.983,-82.4606745626877
9.984,-83.3363752923098
9.985,-84.2127743440921
9.986,-85.0898386429508
9.987,-85.9675351273776
9.988,-86.845830743178
9.989,-87.7246924367855
9.99,-88.6040871481666
9.991,-89.4839818033544
9.992,-90.3643433066457
9.993,-91.2451385324861
9.994,-92.1263343170868
9.995,-93.0078974498056
9.996,-93.8897946643231
9.997,-94.7719926296674
9.998,-95.6544579411062
9.999,-96.5371571109597
10.0,-97.4200565593664
10.001,-98.303122605049
10.002,-99.1863214561126
10.003,-100.069619200919
10.004,-100.952981799087
10.005,-101.836375072636
10.006,-102.719764697345
10.007,-103.60311619434
10.008,-104.486394921967
10.009,-105.369566067975
10.01,-106.252594642072
10.011,-107.135445468859
10.012,-108.018083181201
10.013,-108.900472214084
10.014,-109.782576798953
10.015,-110.664360958596
10.016,-111.545788502601
10.017,-112.426823023417
10.018,-113.307427893035
10.019,-114.187566260331
10.02,-115.067201049106
10.021,-115.946294956817
10.022,-116.824810454046
10.023,-117.702709784728
10.024,-118.579954967133
10.025,-119.456507795648
10.026,-120.33232984335
10.027,-121.207382465391
10.028,-122.081626803202
10.029,-122.955023789526
10.03,-123.827534154284
10.031,-124.699118431265
10.032,-125.569736965645
10.033,-126.43934992236
10.034,-127.307917295272
10.035,-128.175398917166
10.036,-129.041754470545
10.037,-129.906943499223
10.038,-130.770925420686
10.039,-131.633659539221
10.04,-132.495105059773
10.041,-133.355221102523
10.042,-134.213966718159
10.043,-135.071300903807
10.044,-135.927182619602
10.045,-136.781570805862
10.046,-137.634424400835
10.047,-138.485702358986
10.048,-139.335363669786
10.049,-140.183367376968
10.05,-141.029672598209
