Frequency (GHz),Phase (deg)
9.95,-82.1836626165642
9.951,-82.9120322385534
9.952,-83.6420488784786
9.953,-84.3736869439135
9.954,-85.1069205381018
9.955,-85.8417234651958
9.956,-86.5780692355209
9.957,-87.3159310708782
9.958,-88.0552819098531
9.959,-88.7960944131411
9.96,-89.5383409688811
9.961,-90.2819936979837
9.962,-91.0270244594565
9.963,-91.7734048557178
9.964,-92.5211062378894
9.965,-93.2700997110722
9.966,-94.020356139587
9.967,-94.7718461521966
9.968,-95.5245401472814
9.969,-96.2784082979801
9.97,-97.0334205572919
9.971,-97.7895466631285
9.972,-98.5467561433259
9.973,-99.3050183206011
9.974,-100.064302317464
9.975,-100.824577061075
9.976,-101.585811288055
9.977,-102.347973549239
9.978,-103.111032214382
9.979,-103.874955476819
9.98,-104.639711358065
9.981,-105.405267712379
9.982,-106.171592231276
9.983,-106.938652448005
9.984,-107.706415741981
9.985,-108.474849343185
9.986,-109.243920336527
9.987,-110.013595666197
9.988,-110.783842139975
9.989,-111.554626433537
9.99,-112.325915094744
9.991,-113.097674547922
9.992,-113.869871098148
9.993,-114.64247093554
9.994,-115.415440139554
9.995,-116.188744683306
9.996,-116.962350437917
9.997,-117.736223176892
9.998,-118.510328580538
9.999,-119.284632240425
10.0,-120.059099663908
10.001,-120.833696278702
10.002,-121.608387437533
10.003,-122.383138422856
10.004,-123.157914451659
10.005,-123.932680680362
10.006,-124.707402209793
10.007,-125.482044090289
10.008,-126.25657132689
10.009,-127.030948884648
10.01,-127.805141694063
10.011,-128.579114656638
10.012,-129.352832650563
10.013,-130.12626053654
10.014,-130.899363163744
10.015,-131.67210537592
10.016,-132.444452017636
10.017,-133.21636794068
10.018,-133.987818010606
10.019,-134.758767113433
10.02,-135.529180162504
10.021,-136.299022105494
10.022,-137.068257931571
10.023,-137.836852678717
10.024,-138.604771441197
10.025,-139.371979377186
10.026,-140.138441716536
10.027,-140.904123768699
10.028,-141.668990930784
10.029,-142.433008695764
10.03,-143.196142660805
10.031,-143.958358535736
10.032,-144.719622151624
10.033,-145.479899469498
10.034,-146.239156589146
10.035,-146.997359758041
10.036,-147.754475380351
10.037,-148.510470026037
10.038,-149.265310440026
10.039,-150.018963551462
10.04,-150.771396483
10.041,-151.52257656016
10.042,-152.272471320716
10.043,-153.021048524107
10.044,-153.768276160871
10.045,-154.514122462078
10.046,-155.25855590876
10.047,-156.001545241315
10.048,-156.743059468887
10.049,-157.483067878699
10.05,-158.221540045335
