Frequency (GHz),Phase (deg)
9.95,-68.1704368302064
9.951,-68.9381626046622
9.952,-69.7075052858612
9.953,-70.4784359662718
9.954,-71.2509255083204
9.955,-72.0249445520361
9.956,-72.8004635225905
9.957,-73.5774526377376
9.958,-74.3558819151168
9.959,-75.1357211794257
9.96,-75.9169400694485
9.961,-76.6995080449223
9.962,-77.4833943932411
9.963,-78.2685682359835
9.964,-79.0549985352531
9.965,-79.842654099832
9.966,-80.631503591127
9.967,-81.4215155289247
9.968,-82.2126582969225
9.969,-83.0049001480501
9.97,-83.7982092095747
9.971,-84.5925534879785
9.972,-85.3879008736192
9.973,-86.1842191451592
9.974,-86.9814759737743
9.975,-87.7796389271364
9.976,-88.5786754731694
9.977,-89.378552983594
9.978,-90.1792387372433
9.979,-90.9806999231747
9.98,-91.7829036435686
9.981,-92.5858169164254
9.982,-93.3894066780683
9.983,-94.1936397854592
9.984,-94.998483018331
9.985,-95.8039030811535
9.986,-96.6098666049338
9.987,-97.4163401488749
9.988,-98.2232902018848
9.989,-99.0306831839678
9.99,-99.8384854474957
9.991,-100.646663278378
9.992,-101.455182897147
9.993,-102.264010459965
9.994,-103.073112059577
9.995,-103.88245372621
9.996,-104.692001428451
9.997,-105.501721074106
9.998,-106.311578511059
9.999,-107.121539528154
10.0,-107.931569856098
10.001,-108.741635168424
10.002,-109.551701082508
10.003,-110.361733160674
10.004,-111.171696911388
10.005,-111.981557790565
10.006,-112.791281202999
10.007,-113.600832503938
10.008,-114.410177000811
10.009,-115.21927995512
10.01,-116.028106584523
10.011,-116.836622065106
10.012,-117.644791533853
10.013,-118.452580091366
10.014,-119.259952804783
10.015,-120.066874710948
10.016,-120.873310819841
10.017,-121.679226118259
10.018,-122.484585573761
10.019,-123.289354138897
10.02,-124.09349675571
10.021,-124.896978360534
10.022,-125.69976388907
10.023,-126.50181828177
10.024,-127.303106489506
10.025,-128.103593479542
10.026,-128.903244241813
10.027,-129.702023795484
10.028,-130.499897195822
10.029,-131.296829541352
10.03,-132.092785981314
10.031,-132.88773172339
10.032,-133.681632041721
10.033,-134.474452285205
10.034,-135.266157886042
10.035,-136.056714368554
10.036,-136.846087358242
10.037,-137.634242591083
10.038,-138.421145923058
10.039,-139.206763339893
10.04,-139.991060966996
10.041,-140.774005079589
10.042,-141.555562113012
10.043,-142.335698673185
10.044,-143.114381547217
10.045,-143.891577714138
10.046,-144.667254355748
10.047,-145.441378867555
10.048,-146.213918869794
10.049,-146.984842218502
10.05,-147.754117016641
