Frequency (GHz),Phase (deg)
9.95,-166.735803376066
9.951,-167.541270224865
9.952,-168.348552212432
9.953,-169.157619533228
9.954,-169.968442209234
9.955,-170.780990099124
9.956,-171.595232907177
9.957,-172.411140191906
9.958,-173.228681374384
9.959,-174.047825746241
9.96,-174.868542477337
9.961,-175.690800623065
9.962,-176.514569131291
9.963,-177.339816848911
9.964,-178.166512528001
9.965,-178.994624831563
9.966,-179.824122338845
9.967,-180.654973550235
9.968,-181.487146891714
9.969,-182.320610718857
9.97,-183.155333320388
9.971,-183.991282921278
9.972,-184.828427685386
9.973,-185.666735717632
9.974,-186.506175065723
9.975,-187.346713721417
9.976,-188.188319621323
9.977,-189.030960647271
9.978,-189.874604626225
9.979,-190.719219329768
9.98,-191.564772473163
9.981,-192.411231713992
9.982,-193.258564650407
9.983,-194.106738818987
9.984,-194.955721692221
9.985,-195.805480675641
9.986,-196.655983104616
9.987,-197.507196240834
9.988,-198.359087268479
9.989,-199.211623290139
9.99,-200.06477132247
9.991,-200.918498291616
9.992,-201.772771028446
9.993,-202.6275562636
9.994,-203.482820622402
9.995,-204.338530619642
9.996,-205.194652654264
9.997,-206.051153004008
9.998,-206.907997820002
9.999,-207.765153121363
10.0,-208.622584789817
10.001,-209.480258564395
10.002,-210.3381400362
10.003,-211.196194643312
10.004,-212.054387665841
10.005,-212.912684221163
10.006,-213.771049259374
10.007,-214.629447558995
10.008,-215.487843722946
10.009,-216.346202174832
10.01,-217.204487155568
10.011,-218.062662720363
10.012,-218.920692736091
10.013,-219.778540879108
10.014,-220.636170633481
10.015,-221.493545289708
10.016,-222.350627943924
10.017,-223.207381497631
10.018,-224.063768657954
10.019,-224.919751938464
10.02,-225.775293660572
10.021,-226.630355955515
10.022,-227.484900766947
10.023,-228.338889854159
10.024,-229.192284795915
10.025,-230.045046994941
10.026,-230.897137683065
10.027,-231.748517926999
10.028,-232.59914863479
10.029,-233.448990562931
10.03,-234.298004324132
10.031,-235.146150395747
10.032,-235.993389128854
10.033,-236.839680758002
10.034,-237.684985411574
10.035,-238.529263122795
10.036,-239.372473841362
10.037,-240.21457744567
10.038,-241.055533755635
10.039,-241.895302546088
10.04,-242.733843560722
10.041,-243.571116526566
10.042,-244.407081168976
10.043,-245.241697227107
10.044,-246.074924469847
10.045,-246.906722712172
10.046,-247.737051831921
10.047,-248.565871786931
10.048,-249.393142632517
10.049,-250.218824539266
10.05,-251.042877811104
