Frequency (GHz),Phase (deg)
9.95,-42.5586869383034
9.951,-43.3891322921333
9.952,-44.2213851107359
9.953,-45.0554126202261
9.954,-45.8911819325163
9.955,-46.7286600575573
9.956,-47.5678139151991
9.957,-48.4086103466661
9.958,-49.2510161255921
9.959,-50.0949979686097
9.96,-50.9405225454682
9.961,-51.7875564886478
9.962,-52.6360664024599
9.963,-53.4860188716097
9.964,-54.337380469198
9.965,-55.1901177641565
9.966,-56.0441973280849
9.967,-56.8995857415025
9.968,-57.756249599473
9.969,-58.6141555166109
9.97,-59.4732701314617
9.971,-60.3335601102391
9.972,-61.194992149928
9.973,-62.0575329807382
9.974,-62.9211493679205
9.975,-63.7858081129397
9.976,-64.6514760540056
9.977,-65.5181200659822
9.978,-66.385707059661
9.979,-67.2542039804286
9.98,-68.1235778063263
9.981,-68.9937955455204
9.982,-69.8648242332003
9.983,-70.73663092792
9.984,-71.6091827073975
9.985,-72.4824466638023
9.986,-73.3563898985425
9.987,-74.2309795165907
9.988,-75.1061826203545
9.989,-75.9819663031397
9.99,-76.8582976422197
9.991,-77.735143691547
9.992,-78.6124714741445
9.993,-79.4902479741952
9.994,-80.3684401288792
9.995,-81.2470148199841
9.996,-82.1259388653237
9.997,-83.0051790100143
9.998,-83.8847019176279
9.999,-84.7644741612754
10.0,-85.6444622146501
10.001,-86.5246324430782
10.002,-87.4049510946075
10.003,-88.2853842911788
10.004,-89.1658980199234
10.005,-90.0464581246166
10.006,-90.9270302973362
10.007,-91.8075800703631
10.008,-92.6880728083623
10.009,-93.5684737008741
10.01,-94.4487477551795
10.011,-95.3288597895438
10.012,-96.2087744268902
10.013,-97.088456088959
10.014,-97.9678689909431
10.015,-98.8469771366682
10.016,-99.7257443143382
10.017,-100.604134092874
10.018,-101.482109818877
10.019,-102.359634614237
10.02,-103.236671374432
10.021,-104.113182767519
10.022,-104.989131233838
10.023,-105.864478986479
10.024,-106.73918801249
10.025,-107.613220074868
10.026,-108.486536715341
10.027,-109.359099257944
10.028,-110.230868813403
10.029,-111.101806284338
10.03,-111.971872371288
10.031,-112.841027579544
10.032,-113.709232226808
10.033,-114.576446451677
10.034,-115.442630222926
10.035,-116.307743349597
10.036,-117.171745491881
10.037,-118.034596172775
10.038,-118.896254790514
10.039,-119.756680631734
10.04,-120.615832885372
10.041,-121.47367065726
10.042,-122.330152985413
10.043,-123.185238855956
10.044,-124.038887219684
10.045,-124.89105700921
10.046,-125.741707156686
10.047,-126.590796612039
10.048,-127.438284361713
10.049,-128.284129447857
10.05,-129.128290987942
