Frequency (GHz),Phase (deg)
9.95,-76.866014478605
9.951,-77.6984592825824
9.952,-78.5327440004288
9.953,-79.3688366295052
9.954,-80.206705052225
9.955,-81.0463170479937
9.956,-81.8876403047707
9.957,-82.7306424302447
9.958,-83.5752909625698
9.959,-84.4215533806549
9.96,-85.2693971139818
9.961,-86.1187895519182
9.962,-86.9696980525164
9.963,-87.8220899507713
9.964,-88.6759325663168
9.965,-89.5311932105516
9.966,-90.3878391931656
9.967,-91.2458378280755
9.968,-92.1051564387293
9.969,-92.9657623627892
9.97,-93.8276229561815
9.971,-94.6907055964974
9.972,-95.5549776857541
9.973,-96.4204066524983
9.974,-97.2869599532647
9.975,-98.1546050733828
9.976,-99.0233095271327
9.977,-99.8930408572698
9.978,-100.763766633902
9.979,-101.635454452754
9.98,-102.508071932805
9.981,-103.381586713336
9.982,-104.255966450381
9.983,-105.131178812621
9.984,-106.00719147671
9.985,-106.883972122089
9.986,-107.761488425275
9.987,-108.639708053682
9.988,-109.51859865897
9.989,-110.398127869975
9.99,-111.278263285228
9.991,-112.158972465105
9.992,-113.040222923645
9.993,-113.921982120047
9.994,-114.804217449909
9.995,-115.686896236221
9.996,-116.569985720162
9.997,-117.453453051736
9.998,-118.337265280281
9.999,-119.221389344892
10.0,-120.105792064803
10.001,-120.990440129759
10.002,-121.875300090432
10.003,-122.760338348903
10.004,-123.645521149272
10.005,-124.530814568421
10.006,-125.416184506981
10.007,-126.301596680543
10.008,-127.187016611144
10.009,-128.072409619083
10.01,-128.9577408151
10.011,-129.842975092954
10.012,-130.728077122432
10.013,-131.613011342865
10.014,-132.497741957122
10.015,-133.38223292618
10.016,-134.266447964264
10.017,-135.150350534608
10.018,-136.033903845862
10.019,-136.917070849174
10.02,-137.799814235979
10.021,-138.682096436519
10.022,-139.563879619108
10.023,-140.445125690188
10.024,-141.325796295165
10.025,-142.205852820073
10.026,-143.085256394056
10.027,-143.963967892698
10.028,-144.841947942203
10.029,-145.719156924438
10.03,-146.595554982843
10.031,-147.471102029211
10.032,-148.345757751328
10.033,-149.219481621507
10.034,-150.092232905961
10.035,-150.963970675048
10.036,-151.834653814358
10.037,-152.704241036633
10.038,-153.572690894521
10.039,-154.43996179412
10.04,-155.306012009309
10.041,-156.170799696843
10.042,-157.034282912192
10.043,-157.896419626076
10.044,-158.757167741696
10.045,-159.616485112608
10.046,-160.474329561218
10.047,-161.330658897863
10.048,-162.18543094043
10.049,-163.038603534496
10.05,-163.890134573927
