Frequency (GHz),Phase (deg)
9.95,-129.901788333738
9.951,-130.633673948383
9.952,-131.367177349261
9.953,-132.102272865371
9.954,-132.838934535128
9.955,-133.57713611123
9.956,-134.316851065531
9.957,-135.058052593932
9.958,-135.800713621251
9.959,-136.54480680609
9.96,-137.290304545687
9.961,-138.037178980751
9.962,-138.785402000264
9.963,-139.534945246264
9.964,-140.285780118583
9.965,-141.037877779562
9.966,-141.791209158707
9.967,-142.545744957325
9.968,-143.301455653094
9.969,-144.058311504593
9.97,-144.816282555786
9.971,-145.575338640449
9.972,-146.33544938655
9.973,-147.096584220574
9.974,-147.858712371801
9.975,-148.621802876528
9.976,-149.385824582245
9.977,-150.150746151763
9.978,-150.916536067295
9.979,-151.683162634493
9.98,-152.450593986447
9.981,-153.218798087642
9.982,-153.987742737889
9.983,-154.757395576225
9.984,-155.527724084782
9.985,-156.298695592645
9.986,-157.070277279693
9.987,-157.842436180436
9.988,-158.615139187838
9.989,-159.388353057161
9.99,-160.162044409809
9.991,-160.93617973719
9.992,-161.71072540461
9.993,-162.485647655192
9.994,-163.260912613835
9.995,-164.036486291231
9.996,-164.812334587918
9.997,-165.588423298411
9.998,-166.3647181154
9.999,-167.141184634019
10.0,-167.917788356207
10.001,-168.69449469516
10.002,-169.471268979887
10.003,-170.248076459864
10.004,-171.024882309813
10.005,-171.8016516346
10.006,-172.578349474256
10.007,-173.35494080914
10.008,-174.131390565241
10.009,-174.907663619618
10.01,-175.683724806006
10.011,-176.459538920567
10.012,-177.235070727798
10.013,-178.010284966626
10.014,-178.785146356645
10.015,-179.559619604533
10.016,-180.333669410653
10.017,-181.107260475815
10.018,-181.880357508218
10.019,-182.652925230573
10.02,-183.424928387401
10.021,-184.196331752506
10.022,-184.967100136621
10.023,-185.737198395238
10.024,-186.506591436592
10.025,-187.275244229827
10.026,-188.043121813322
10.027,-188.81018930317
10.028,-189.576411901821
10.029,-190.341754906866
10.03,-191.106183719971
10.031,-191.869663855941
10.032,-192.632160951908
10.033,-193.393640776654
10.034,-194.15406924003
10.035,-194.913412402489
10.036,-195.671636484702
10.037,-196.428707877265
10.038,-197.184593150476
10.039,-197.939259064169
10.04,-198.692672577607
10.041,-199.444800859406
10.042,-200.195611297489
10.043,-200.94507150905
10.044,-201.693149350531
10.045,-202.439812927573
10.046,-203.185030604955
10.047,-203.928771016492
10.048,-204.671003074878
10.049,-205.411695981477
10.05,-206.150819236029
