Frequency (GHz),Phase (deg)
9.95,-116.89686310978
9.951,-117.626468691773
9.952,-118.357731437214
9.953,-119.090626441672
9.954,-119.825128503807
9.955,-120.561212129921
9.956,-121.29885153851
9.957,-122.038020664839
9.958,-122.778693165501
9.959,-123.520842422977
9.96,-124.264441550187
9.961,-125.009463395012
9.962,-125.755880544813
9.963,-126.503665330908
9.964,-127.252789833026
9.965,-128.003225883727
9.966,-128.754945072783
9.967,-129.507918751521
9.968,-130.26211803712
9.969,-131.017513816864
9.97,-131.77407675235
9.971,-132.531777283644
9.972,-133.290585633391
9.973,-134.050471810874
9.974,-134.811405616023
9.975,-135.573356643379
9.976,-136.336294286
9.977,-137.100187739334
9.978,-137.865006005039
9.979,-138.630717894758
9.98,-139.397292033866
9.981,-140.164696865167
9.982,-140.93290065257
9.983,-141.701871484732
9.984,-142.471577278675
9.985,-143.241985783391
9.986,-144.013064583426
9.987,-144.784781102465
9.988,-145.557102606908
9.989,-146.329996209455
9.99,-147.103428872706
9.991,-147.877367412765
9.992,-148.651778502895
9.993,-149.426628677177
9.994,-150.201884334238
9.995,-150.977511741005
9.996,-151.753477036527
9.997,-152.529746235861
9.998,-153.306285234031
9.999,-154.083059810058
10.0,-154.860035631093
10.001,-155.637178256636
10.002,-156.414453142862
10.003,-157.191825647063
10.004,-157.969261032203
10.005,-158.746724471605
10.006,-159.52418105377
10.007,-160.301595787341
10.008,-161.078933606208
10.009,-161.856159374768
10.01,-162.633237893356
10.011,-163.410133903825
10.012,-164.186812095301
10.013,-164.963237110126
10.014,-165.739373549964
10.015,-166.51518598209
10.016,-167.290638945878
10.017,-168.065696959464
10.018,-168.840324526605
10.019,-169.614486143725
10.02,-170.388146307161
10.021,-171.161269520591
10.022,-171.933820302655
10.023,-172.70576319478
10.024,-173.477062769168
10.025,-174.247683636991
10.026,-175.017590456761
10.027,-175.786747942877
10.028,-176.555120874341
10.029,-177.322674103657
10.03,-178.089372565878
10.031,-178.85518128782
10.032,-179.620065397406
10.033,-180.383990133186
10.034,-181.146920853949
10.035,-181.908823048493
10.036,-182.669662345484
10.037,-183.429404523435
10.038,-184.188015520776
10.039,-184.945461445999
10.04,-185.701708587886
10.041,-186.456723425784
10.042,-187.210472639944
10.043,-187.962923121873
10.044,-188.714041984731
10.045,-189.463796573718
10.046,-190.212154476469
10.047,-190.959083533425
10.048,-191.704551848171
10.049,-192.448527797737
10.05,-193.190980042828
