Frequency (GHz),Phase (deg)
9.95,-166.887894557839
9.951,-167.547467978046
9.952,-168.208655275449
9.953,-168.871433627153
9.954,-169.535779825558
9.955,-170.201670281449
9.956,-170.869081027255
9.957,-171.537987720498
9.958,-172.208365647407
9.959,-172.880189726725
9.96,-173.55343451368
9.961,-174.228074204141
9.962,-174.904082638942
9.963,-175.581433308389
9.964,-176.260099356925
9.965,-176.940053587982
9.966,-177.62126846899
9.967,-178.303716136563
9.968,-178.987368401848
9.969,-179.672196756032
9.97,-180.358172376027
9.971,-181.045266130303
9.972,-181.733448584883
9.973,-182.422690009502
9.974,-183.11296038391
9.975,-183.80422940434
9.976,-184.496466490112
9.977,-185.189640790402
9.978,-185.883721191146
9.979,-186.578676322089
9.98,-187.274474563976
9.981,-187.971084055884
9.982,-188.668472702688
9.983,-189.366608182658
9.984,-190.065457955191
9.985,-190.764989268663
9.986,-191.465169168416
9.987,-192.16596450486
9.988,-192.867341941691
9.989,-193.569267964235
9.99,-194.271708887893
9.991,-194.974630866697
9.992,-195.677999901984
9.993,-196.38178185115
9.994,-197.085942436524
9.995,-197.790447254326
9.996,-198.495261783714
9.997,-199.200351395929
9.998,-199.905681363512
9.999,-200.611216869609
10.0,-201.316923017348
10.001,-202.022764839286
10.002,-202.728707306927
10.003,-203.434715340296
10.004,-204.140753817582
10.005,-204.84678758482
10.006,-205.552781465636
10.007,-206.258700271024
10.008,-206.964508809173
10.009,-207.670171895316
10.01,-208.375654361619
10.011,-209.080921067089
10.012,-209.78593690749
10.013,-210.490666825296
10.014,-211.195075819625
10.015,-211.899128956192
10.016,-212.602791377248
10.017,-213.306028311514
10.018,-214.0088050841
10.019,-214.711087126391
10.02,-215.412839985921
10.021,-216.114029336203
10.022,-216.814620986512
10.023,-217.514580891642
10.024,-218.213875161582
10.025,-218.912470071159
10.026,-219.610332069595
10.027,-220.30742779
10.028,-221.003724058787
10.029,-221.699187904997
10.03,-222.393786569536
10.031,-223.08748751431
10.032,-223.780258431254
10.033,-224.472067251257
10.034,-225.162882152962
10.035,-225.852671571442
10.036,-226.541404206751
10.037,-227.22904903233
10.038,-227.915575303279
10.039,-228.600952564475
10.04,-229.285150658536
10.041,-229.968139733622
10.042,-230.64989025108
10.043,-231.330372992901
10.044,-232.009559069016
10.045,-232.687419924399
10.046,-233.363927345986
10.047,-234.039053469404
10.048,-234.712770785497
10.049,-235.385052146661
10.05,-236.055870772962
