Frequency (GHz),Phase (deg)
9.95,-49.9420511855424
9.951,-50.7016312629518
9.952,-51.4629840733744
9.953,-52.2260824022315
9.954,-52.9908987576091
9.955,-53.7574053774845
9.956,-54.5255742369077
9.957,-55.2953770551415
9.958,-56.0667853027251
9.959,-56.8397702084628
9.96,-57.6143027663267
9.961,-58.3903537422514
9.962,-59.1678936808197
9.963,-59.9468929118246
9.964,-60.7273215566931
9.965,-61.5091495347716
9.966,-62.2923465694492
9.967,-63.0768821941335
9.968,-63.8627257580436
9.969,-64.6498464318308
9.97,-65.4382132130199
9.971,-66.2277949312548
9.972,-67.0185602533575
9.973,-67.8104776881822
9.974,-68.6035155912736
9.975,-69.39764216932
9.976,-70.1928254843966
9.977,-70.989033458013
9.978,-71.786233874943
9.979,-72.584394386859
9.98,-73.3834825157581
9.981,-74.1834656571886
9.982,-74.9843110832824
9.983,-75.7859859455949
9.984,-76.588457277755
9.985,-77.3916919979402
9.986,-78.1956569111718
9.987,-79.0003187114542
9.988,-79.805643983747
9.989,-80.611599205799
9.99,-81.4181507498392
9.991,-82.2252648841436
9.992,-83.0329077744904
9.993,-83.8410454855071
9.994,-84.6496439819339
9.995,-85.4586691298078
9.996,-86.2680866975822
9.997,-87.0778623572061
9.998,-87.8879616851611
9.999,-88.6983501634861
10.0,-89.5089931807941
10.001,-90.3198560333074
10.002,-91.1309039259169
10.003,-91.9421019732853
10.004,-92.7534152010151
10.005,-93.5648085468877
10.006,-94.3762468621962
10.007,-95.1876949131897
10.008,-95.9991173826388
10.009,-96.8104788715344
10.01,-97.6217439009558
10.011,-98.4328769140942
10.012,-99.2438422784589
10.013,-100.054604288301
10.014,-100.865127167222
10.015,-101.675375071025
10.016,-102.485312090796
10.017,-103.294902256231
10.018,-104.104109539227
10.019,-104.912897857737
10.02,-105.721231079908
10.021,-106.529073028507
10.022,-107.336387485628
10.023,-108.143138197726
10.024,-108.949288880927
10.025,-109.754803226676
10.026,-110.559644907686
10.027,-111.363777584206
10.028,-112.167164910616
10.029,-112.969770542331
10.03,-113.771558143042
10.031,-114.572491392255
10.032,-115.372533993153
10.033,-116.171649680783
10.034,-116.969802230531
10.035,-117.766955466909
10.036,-118.563073272632
10.037,-119.358119597982
10.038,-120.152058470452
10.039,-120.944854004657
10.04,-121.736470412494
10.041,-122.526872013557
10.042,-123.316023245781
10.043,-124.103888676295
10.044,-124.890433012496
10.045,-125.675621113295
10.046,-126.459418000548
10.047,-127.241788870635
10.048,-128.022699106183
10.049,-128.802114287908
10.05,-129.580000206564
