Frequency (GHz),Phase (deg)
9.95,-26.1993354776601
9.951,-26.8464569119724
9.952,-27.4952991713565
9.953,-28.1458395921639
9.954,-28.7980550787727
9.955,-29.4519221065129
9.956,-30.1074167248167
9.957,-30.7645145606103
9.958,-31.4231908219251
9.959,-32.0834203017424
9.96,-32.7451773820699
9.961,-33.4084360382421
9.962,-34.0731698434507
9.963,-34.7393519735029
9.964,-35.4069552117997
9.965,-36.0759519545432
9.966,-36.7463142161579
9.967,-37.4180136349431
9.968,-38.091021478932
9.969,-38.7653086519693
9.97,-39.4408457000053
9.971,-40.1176028175932
9.972,-40.7955498546002
9.973,-41.4746563231166
9.974,-42.15489140457
9.975,-42.8362239570353
9.976,-43.5186225227355
9.977,-44.2020553357402
9.978,-44.8864903298412
9.979,-45.5718951466173
9.98,-46.2582371436732
9.981,-46.9454834030525
9.982,-47.6336007398209
9.983,-48.3225557108152
9.984,-49.0123146235476
9.985,-49.7028435452705
9.986,-50.3941083121854
9.987,-51.0860745388042
9.988,-51.7787076274418
9.989,-52.47197277785
9.99,-53.1658349969764
9.991,-53.860259108846
9.992,-54.5552097645653
9.993,-55.2506514524324
9.994,-55.9465485081574
9.995,-56.6428651251821
9.996,-57.3395653650905
9.997,-58.0366131681149
9.998,-58.7339723637164
9.999,-59.4316066812457
10.0,-60.1294797606697
10.001,-60.8275551633662
10.002,-61.525796382971
10.003,-62.2241668562756
10.004,-62.9226299741717
10.005,-63.6211490926286
10.006,-64.3196875437024
10.007,-65.0182086465714
10.008,-65.7166757185867
10.009,-66.4150520863274
10.01,-67.1133010966722
10.011,-67.8113861278558
10.012,-68.5092706005141
10.013,-69.2069179887284
10.014,-69.9042918310262
10.015,-70.6013557413609
10.016,-71.2980734200536
10.017,-71.9944086646892
10.018,-72.6903253809585
10.019,-73.3857875934448
10.02,-74.0807594563451
10.021,-74.7752052641203
10.022,-75.4690894620588
10.023,-76.1623766567691
10.024,-76.8550316265635
10.025,-77.5470193317554
10.026,-78.2383049248463
10.027,-78.9288537605989
10.028,-79.6186314059935
10.029,-80.3076036500607
10.03,-80.9957365135818
10.031,-81.6829962586506
10.032,-82.3693493980868
10.033,-83.054762704716
10.034,-83.7392032204743
10.035,-84.4226382653653
10.036,-85.1050354462426
10.037,-85.786362665423
10.038,-86.4665881291226
10.039,-87.1456803557088
10.04,-87.8236081837624
10.041,-88.5003407799489
10.042,-89.1758476466931
10.043,-89.8500986296477
10.044,-90.5230639249602
10.045,-91.1947140863241
10.046,-91.8650200318205
10.047,-92.5339530505371
10.048,-93.2014848089669
10.049,-93.8675873571834
10.05,-94.5322331347865
