Frequency (GHz),Phase (deg)
9.95,-63.7651429248763
9.951,-64.4257302586077
9.952,-65.0878270076685
9.953,-65.751407485434
9.954,-66.4164456166212
9.955,-67.0829149420932
9.956,-67.7507886238702
9.957,-68.42003945036
9.958,-69.0906398417854
9.959,-69.7625618558198
9.96,-70.4357771934279
9.961,-71.1102572049007
9.962,-71.7859728960911
9.963,-72.4628949348431
9.964,-73.140993657608
9.965,-73.8202390762527
9.966,-74.5006008850446
9.967,-75.1820484678275
9.968,-75.8645509053642
9.969,-76.5480769828541
9.97,-77.2325951976236
9.971,-77.9180737669739
9.972,-78.604480636197
9.973,-79.2917834867398
9.974,-79.9799497445253
9.975,-80.6689465884188
9.976,-81.3587409588333
9.977,-82.0492995664805
9.978,-82.7405889012442
9.979,-83.4325752411901
9.98,-84.1252246616937
9.981,-84.8185030446859
9.982,-85.512376088014
9.983,-86.2068093149091
9.984,-86.901768083553
9.985,-87.5972175967462
9.986,-88.2931229116621
9.987,-88.9894489496951
9.988,-89.6861605063796
9.989,-90.3832222613926
9.99,-91.0805987886206
9.991,-91.7782545662905
9.992,-92.4761539871633
9.993,-93.1742613687739
9.994,-93.8725409637227
9.995,-94.5709569700068
9.996,-95.2694735413832
9.997,-95.9680547977691
9.998,-96.6666648356579
9.999,-97.3652677385578
10.0,-98.0638275874392
10.001,-98.7623084711922
10.002,-99.4606744970808
10.003,-100.158889801191
10.004,-100.856918558873
10.005,-101.554724995155
10.006,-102.252273395145
10.007,-102.949528114395
10.008,-103.646453589239
10.009,-104.343014347069
10.01,-105.039175016596
10.011,-105.734900338027
10.012,-106.430155173195
10.013,-107.124904515635
10.014,-107.819113500567
10.015,-108.512747414819
10.016,-109.20577170666
10.017,-109.898151995548
10.018,-110.589854081779
10.019,-111.280843956041
10.02,-111.971087808858
10.021,-112.660552039929
10.022,-113.34920326734
10.023,-114.037008336667
10.024,-114.723934329936
10.025,-115.409948574463
10.026,-116.095018651548
10.027,-116.77911240503
10.028,-117.462197949685
10.029,-118.144243679483
10.03,-118.825218275677
10.031,-119.505090714729
10.032,-120.183830276067
10.033,-120.861406549683
10.034,-121.537789443534
10.035,-122.212949190775
10.036,-122.886856356798
10.037,-123.559481846095
10.038,-124.230796908909
10.039,-124.900773147708
10.04,-125.569382523441
10.041,-126.236597361605
10.042,-126.902390358095
10.043,-127.566734584849
10.044,-128.229603495282
10.045,-128.890970929503
10.046,-129.550811119313
10.047,-130.209098692988
10.048,-130.865808679835
10.049,-131.520916514535
10.05,-132.174398041249
