Frequency (GHz),Phase (deg)
9.95,-77.834308864023
9.951,-78.5266221957088
9.952,-79.2204889420145
9.953,-79.9158843407716
9.954,-80.6127832901194
9.955,-81.3111603528961
9.956,-82.0109897611422
9.957,-82.712245420729
9.958,-83.414900916087
9.959,-84.1189295150453
9.96,-84.8243041737778
9.961,-85.5309975418458
9.962,-86.2389819673405
9.963,-86.9482295021218
9.964,-87.6587119071437
9.965,-88.370400657874
9.966,-89.0832669497909
9.967,-89.7972817039758
9.968,-90.5124155727731
9.969,-91.2286389455329
9.97,-91.9459219544308
9.971,-92.6642344803548
9.972,-93.3835461588689
9.973,-94.1038263862387
9.974,-94.8250443255284
9.975,-95.54716891276
9.976,-96.2701688631331
9.977,-96.9940126773127
9.978,-97.7186686477687
9.979,-98.4441048651802
9.98,-99.1702892248941
9.981,-99.8971894334404
9.982,-100.624773015104
9.983,-101.353007318552
9.984,-102.081859523515
9.985,-102.811296647517
9.986,-103.541285552669
9.987,-104.271792952508
9.988,-105.002785418888
9.989,-105.734229388932
9.99,-106.46609117203
9.991,-107.198336956889
9.992,-107.93093281864
9.993,-108.663844725999
9.994,-109.397038548475
9.995,-110.13048006364
9.996,-110.864134964441
9.997,-111.597968866579
9.998,-112.331947315935
9.999,-113.066035796048
10.0,-113.800199735648
10.001,-114.534404516253
10.002,-115.268615479801
10.003,-116.002797936355
10.004,-116.736917171848
10.005,-117.470938455888
10.006,-118.204827049614
10.007,-118.9385482136
10.008,-119.672067215819
10.009,-120.405349339645
10.01,-121.138359891917
10.011,-121.871064211036
10.012,-122.603427675118
10.013,-123.33541571019
10.014,-124.066993798427
10.015,-124.798127486421
10.016,-125.528782393502
10.017,-126.258924220082
10.018,-126.988518756035
10.019,-127.717531889102
10.02,-128.445929613329
10.021,-129.17367803752
10.022,-129.900743393704
10.023,-130.627092045629
10.024,-131.35269049725
10.025,-132.077505401228
10.026,-132.801503567435
10.027,-133.524651971439
10.028,-134.246917762991
10.029,-134.968268274492
10.03,-135.688671029438
10.031,-136.408093750835
10.032,-137.126504369581
10.033,-137.843871032816
10.034,-138.560162112216
10.035,-139.275346212238
10.036,-139.989392178306
10.037,-140.702269104932
10.038,-141.413946343763
10.039,-142.124393511551
10.04,-142.833580498033
10.041,-143.541477473718
10.042,-144.248054897577
10.043,-144.953283524624
10.044,-145.657134413381
10.045,-146.359578933225
10.046,-147.060588771604
10.047,-147.760135941119
10.048,-148.458192786465
10.049,-149.154731991223
10.05,-149.849726584499
