Frequency (GHz),Phase (deg)
9.95,-159.002834537749
9.951,-159.701959348939
9.952,-160.402686786477
9.953,-161.104992177544
9.954,-161.808850509466
9.955,-162.514236433897
9.956,-163.221124271102
9.957,-163.929488014343
9.958,-164.639301334357
9.959,-165.350537583925
9.96,-166.063169802534
9.961,-166.777170721123
9.962,-167.492512766907
9.963,-168.209168068287
9.964,-168.927108459835
9.965,-169.646305487349
9.966,-170.36673041298
9.967,-171.088354220435
9.968,-171.811147620237
9.969,-172.535081055054
9.97,-173.260124705089
9.971,-173.986248493529
9.972,-174.713422092059
9.973,-175.441614926421
9.974,-176.170796182042
9.975,-176.900934809709
9.976,-177.631999531296
9.977,-178.363958845556
9.978,-179.096781033948
9.979,-179.83043416653
9.98,-180.564886107902
9.981,-181.300104523189
9.982,-182.036056884094
9.983,-182.772710474989
9.984,-183.510032399068
9.985,-184.247989584546
9.986,-184.986548790917
9.987,-185.725676615268
9.988,-186.465339498643
9.989,-187.205503732471
9.99,-187.946135465052
9.991,-188.687200708092
9.992,-189.428665343316
9.993,-190.17049512913
9.994,-190.912655707351
9.995,-191.655112610007
9.996,-192.397831266193
9.997,-193.140777009007
9.998,-193.88391508255
9.999,-194.627210648993
10.0,-195.370628795725
10.001,-196.114134542564
10.002,-196.857692849054
10.003,-197.601268621827
10.004,-198.344826722049
10.005,-199.088331972933
10.006,-199.831749167343
10.007,-200.575043075464
10.008,-201.318178452557
10.009,-202.061120046781
10.01,-202.803832607112
10.011,-203.546280891317
10.012,-204.288429674011
10.013,-205.030243754802
10.014,-205.771687966486
10.015,-206.512727183334
10.016,-207.253326329432
10.017,-207.993450387104
10.018,-208.733064405383
10.019,-209.472133508558
10.02,-210.210622904772
10.021,-210.948497894674
10.022,-211.685723880124
10.023,-212.42226637295
10.024,-213.158091003732
10.025,-213.893163530641
10.026,-214.627449848298
10.027,-215.360915996667
10.028,-216.093528169961
10.029,-216.825252725572
10.03,-217.556056193004
10.031,-218.28590528281
10.032,-219.014766895517
10.033,-219.74260813056
10.034,-220.469396295169
10.035,-221.195098913255
10.036,-221.919683734241
10.037,-222.643118741869
10.038,-223.365372162942
10.039,-224.086412476024
10.04,-224.806208420056
10.041,-225.524729002912
10.042,-226.241943509871
10.043,-226.957821511985
10.044,-227.672332874368
10.045,-228.385447764359
10.046,-229.09713665958
10.047,-229.807370355867
10.048,-230.516119975061
10.049,-231.223356972676
10.05,-231.929053145397
