Frequency (GHz),Phase (deg)
9.95,-101.065633467878
9.951,-101.731281249086
9.952,-102.398268725611
9.953,-103.066569805609
9.954,-103.736158059801
9.955,-104.407006726525
9.956,-105.079088716957
9.957,-105.75237662051
9.958,-106.426842710392
9.959,-107.102458949328
9.96,-107.779196995454
9.961,-108.457028208362
9.962,-109.135923655305
9.963,-109.815854117556
9.964,-110.496790096924
9.965,-111.178701822412
9.966,-111.861559257022
9.967,-112.54533210471
9.968,-113.229989817476
9.969,-113.915501602588
9.97,-114.601836429943
9.971,-115.28896303956
9.972,-115.9768499492
9.973,-116.6654654621
9.974,-117.35477767484
9.975,-118.044754485319
9.976,-118.735363600841
9.977,-119.42657254632
9.978,-120.118348672579
9.979,-120.810659164754
9.98,-121.503471050801
9.981,-122.196751210086
9.982,-122.890466382071
9.983,-123.584583175086
9.984,-124.279068075179
9.985,-124.973887455042
9.986,-125.669007583009
9.987,-126.364394632132
9.988,-127.060014689307
9.989,-127.755833764468
9.99,-128.451817799834
9.991,-129.147932679207
9.992,-129.844144237313
9.993,-130.540418269188
9.994,-131.236720539601
9.995,-131.933016792503
9.996,-132.629272760508
9.997,-133.325454174397
9.998,-134.021526772634
9.999,-134.7174563109
10.0,-135.413208571627
10.001,-136.108749373545
10.002,-136.804044581213
10.003,-137.499060114551
10.004,-138.193761958357
10.005,-138.888116171801
10.006,-139.5820888979
10.007,-140.27564637296
10.008,-140.96875493599
10.009,-141.661381038061
10.01,-142.353491251641
10.011,-143.04505227986
10.012,-143.736030965724
10.013,-144.426394301277
10.014,-145.116109436682
10.015,-145.805143689232
10.016,-146.493464552293
10.017,-147.181039704148
10.018,-147.867837016761
10.019,-148.553824564447
10.02,-149.238970632431
10.021,-149.923243725321
10.022,-150.606612575442
10.023,-151.289046151088
10.024,-151.970513664618
10.025,-152.650984580449
10.026,-153.330428622913
10.027,-154.008815783965
10.028,-154.686116330764
10.029,-155.3623008131
10.03,-156.037340070672
10.031,-156.71120524021
10.032,-157.383867762425
10.033,-158.055299388821
10.034,-158.725472188311
10.035,-159.394358553674
10.036,-160.061931207829
10.037,-160.728163209928
10.038,-161.393027961272
10.039,-162.056499211032
10.04,-162.718551061776
10.041,-163.379157974805
10.042,-164.0382947753
10.043,-164.695936657249
10.044,-165.352059188193
10.045,-166.00663831375
10.046,-166.659650361943
10.047,-167.311072047311
10.048,-167.960880474815
10.049,-168.609053143528
10.05,-169.255567950113
