Frequency (GHz),Phase (deg)
9.95,-168.328972264936
9.951,-169.276378386271
9.952,-170.22577836918
9.953,-171.177126483656
9.954,-172.130377283468
9.955,-173.085485633407
9.956,-174.042406735149
9.957,-175.001096151699
9.958,-175.961509830306
9.959,-176.923604123826
9.96,-177.887335810455
9.961,-178.852662111779
9.962,-179.819540709107
9.963,-180.787929758028
9.964,-181.757787901155
9.965,-182.729074279032
9.966,-183.70174853916
9.967,-184.675770843145
9.968,-185.65110187191
9.969,-186.627702828989
9.97,-187.605535441892
9.971,-188.584561961521
9.972,-189.564745159655
9.973,-190.54604832451
9.974,-191.528435254375
9.975,-192.511870249368
9.976,-193.496318101294
9.977,-194.481744081685
9.978,-195.468113928009
9.979,-196.455393828106
9.98,-197.443550402906
9.981,-198.432550687443
9.982,-199.422362110252
9.983,-200.412952471183
9.984,-201.404289917695
9.985,-202.396342919704
9.986,-203.389080243041
9.987,-204.382470921606
9.988,-205.37648422827
9.989,-206.371089644639
9.99,-207.366256829726
9.991,-208.361955587638
9.992,-209.358155834368
9.993,-210.354827563762
9.994,-211.351940812784
9.995,-212.34946562615
9.996,-213.34737202044
9.997,-214.345629947793
9.998,-215.344209259276
9.999,-216.34307966804
10.0,-217.342210712359
10.001,-218.341571718672
10.002,-219.341131764721
10.003,-220.340859642898
10.004,-221.340723823918
10.005,-222.340692420915
10.006,-223.34073315407
10.007,-224.340813315895
10.008,-225.340899737264
10.009,-226.340958754301
10.01,-227.340956176249
10.011,-228.3408572544
10.012,-229.340626652194
10.013,-230.340228416628
10.014,-231.339625951006
10.015,-232.338781989181
10.016,-233.337658571372
10.017,-234.336217021626
10.018,-235.33441792704
10.019,-236.332221118807
10.02,-237.329585655181
10.021,-238.326469806426
10.022,-239.322831041819
10.023,-240.318626018792
10.024,-241.313810574237
10.025,-242.308339718071
10.026,-243.302167629084
10.027,-244.295247653115
10.028,-245.2875323036
10.029,-246.278973264521
10.03,-247.269521395781
10.031,-248.25912674101
10.032,-249.247738537812
10.033,-250.235305230493
10.034,-251.221774485193
10.035,-252.207093207476
10.036,-253.191207562313
10.037,-254.174062996458
10.038,-255.155604263155
10.039,-256.135775449156
10.04,-257.11452000398
10.041,-258.09178077136
10.042,-259.067500022821
10.043,-260.041619493293
10.044,-261.014080418705
10.045,-261.984823575448
10.046,-262.953789321635
10.047,-263.920917640039
10.048,-264.886148182614
10.049,-265.849420316491
10.05,-266.810673171325
