Frequency (GHz),Phase (deg)
9.95,-7.26849828196129
9.951,-7.99557205454062
9.952,-8.72415570670678
9.953,-9.45422115516288
9.954,-10.1857400229123
9.955,-10.9186836455409
9.956,-11.6530230775357
9.957,-12.3887290986499
9.958,-13.1257722202854
9.959,-13.8641226919006
9.96,-14.6037505074381
9.961,-15.344625411757
9.962,-16.0867169070739
9.963,-16.8299942594027
9.964,-17.5744265049861
9.965,-18.3199824567214
9.966,-19.0666307105637
9.967,-19.8143396519234
9.968,-20.5630774620291
9.969,-21.3128121242691
9.97,-22.0635114305077
9.971,-22.8151429873646
9.972,-23.5676742224666
9.973,-24.3210723906593
9.974,-25.0753045801859
9.975,-25.8303377188283
9.976,-26.5861385800054
9.977,-27.3426737888429
9.978,-28.0999098281942
9.979,-28.8578130446321
9.98,-29.6163496543997
9.981,-30.3754857493263
9.982,-31.1351873027111
9.983,-31.8954201751768
9.984,-32.6561501204888
9.985,-33.4173427913535
9.986,-34.1789637451872
9.987,-34.9409784498724
9.988,-35.7033522894876
9.989,-36.4660505700318
9.99,-37.2290385251349
9.991,-37.9922813217625
9.992,-38.7557440659247
9.993,-39.5193918083806
9.994,-40.2831895503571
9.995,-41.0471022492774
9.996,-41.8110948245032
9.997,-42.5751321631073
9.998,-43.3391791256633
9.999,-44.1032005520719
10.0,-44.8671612674193
10.001,-45.6310260878802
10.002,-46.3947598266611
10.003,-47.1583272999933
10.004,-47.9216933331825
10.005,-48.6848227667096
10.006,-49.4476804623955
10.007,-50.210231309631
10.008,-50.9724402316733
10.009,-51.7342721920065
10.01,-52.4956922007885
10.011,-53.2566653213615
10.012,-54.0171566768371
10.013,-54.7771314567792
10.014,-55.536554923945
10.015,-56.2953924211175
10.016,-57.0536093780194
10.017,-57.8111713183069
10.018,-58.5680438666419
10.019,-59.3241927558466
10.02,-60.0795838341378
10.021,-60.834183072438
10.022,-61.5879565717542
10.023,-62.3408705706434
10.024,-63.0928914527297
10.025,-63.8439857543011
10.026,-64.5941201719619
10.027,-65.3432615703407
10.028,-66.0913769898532
10.029,-66.8384336545132
10.03,-67.5843989797843
10.031,-68.329240580466
10.032,-69.0729262786035
10.033,-69.8154241114386
10.034,-70.5567023393542
10.035,-71.2967294538405
10.036,-72.0354741854564
10.037,-72.772905511784
10.038,-73.5089926653708
10.039,-74.243705141645
10.04,-74.977012706798
10.041,-75.7088854056265
10.042,-76.4392935693274
10.043,-77.1682078232279
10.044,-77.8955990944543
10.045,-78.6214386195163
10.046,-79.3456979518126
10.047,-80.0683489690343
10.048,-80.7893638804663
10.049,-81.5087152341772
10.05,-82.2263759240833
