Frequency (GHz),Phase (deg)
9.95,-120.586668822053
9.951,-121.388556055296
9.952,-122.192134146143
9.953,-122.997373496054
9.954,-123.804244353436
9.955,-124.612716821845
9.956,-125.422760867904
9.957,-126.234346328948
9.958,-127.047442920352
9.959,-127.862020242536
9.96,-128.678047787654
9.961,-129.495494945915
9.962,-130.314331011566
9.963,-131.134525188496
9.964,-131.956046595461
9.965,-132.778864270933
9.966,-133.602947177541
9.967,-134.428264206129
9.968,-135.2547841794
9.969,-136.082475855154
9.97,-136.911307929121
9.971,-137.74124903738
9.972,-138.572267758372
9.973,-139.404332614506
9.974,-140.237412073357
9.975,-141.071474548473
9.976,-141.90648839978
9.977,-142.742421933609
9.978,-143.579243402344
9.979,-144.416921003701
9.98,-145.255422879657
9.981,-146.094717115031
9.982,-146.934771735742
9.983,-147.775554706751
9.984,-148.617033929705
9.985,-149.459177240305
9.986,-150.301952405407
9.987,-151.145327119894
9.988,-151.989269003312
9.989,-152.83374559632
9.99,-153.678724356955
9.991,-154.524172656749
9.992,-155.370057776713
9.993,-156.216346903218
9.994,-157.0630071238
9.995,-157.910005422905
9.996,-158.757308677613
9.997,-159.604883653356
9.998,-160.45269699967
9.999,-161.300715245996
10.0,-162.148904797556
10.001,-162.997231931353
10.002,-163.845662792296
10.003,-164.694163389487
10.004,-165.542699592706
10.005,-166.391237129105
10.006,-167.239741580153
10.007,-168.088178378845
10.008,-168.936512807209
10.009,-169.784709994124
10.01,-170.632734913498
10.011,-171.480552382799
10.012,-172.328127061968
10.013,-173.175423452772
10.014,-174.022405898554
10.015,-174.869038584452
10.016,-175.715285538079
10.017,-176.561110630693
10.018,-177.406477578857
10.019,-178.251349946624
10.02,-179.09569114824
10.021,-179.939464451395
10.022,-180.782632981004
10.023,-181.625159723565
10.024,-182.46700753206
10.025,-183.308139131433
10.026,-184.148517124638
10.027,-184.988103999254
10.028,-185.826862134668
10.029,-186.664753809838
10.03,-187.501741211611
10.031,-188.337786443606
10.032,-189.172851535642
10.033,-190.006898453727
10.034,-190.839889110563
10.035,-191.671785376577
10.036,-192.502549091468
10.037,-193.332142076231
10.038,-194.160526145676
10.039,-194.987663121385
10.04,-195.813514845119
10.041,-196.638043192637
10.042,-197.46121008791
10.043,-198.282977517703
10.044,-199.103307546509
10.045,-199.922162331794
10.046,-200.739504139546
10.047,-201.555295360076
10.048,-202.369498524069
10.049,-203.182076318834
10.05,-203.992991604739
