Frequency (GHz),Phase (deg)
9.95,-147.832124997623
9.951,-148.436718340389
9.952,-149.042623665927
9.953,-149.649820061879
9.954,-150.258286267173
9.955,-150.868000674627
9.956,-151.478941333765
9.957,-152.091085953851
9.958,-152.704411907126
9.959,-153.318896232261
9.96,-153.934515638034
9.961,-154.551246507211
9.962,-155.169064900647
9.963,-155.78794656161
9.964,-156.407866920307
9.965,-157.028801098642
9.966,-157.650723915173
9.967,-158.273609890297
9.968,-158.897433251644
9.969,-159.52216793968
9.97,-160.147787613521
9.971,-160.774265656963
9.972,-161.40157518471
9.973,-162.029689048809
9.974,-162.658579845291
9.975,-163.288219921004
9.976,-163.918581380644
9.977,-164.549636093986
9.978,-165.181355703287
9.979,-165.81371163089
9.98,-166.446675086999
9.981,-167.080217077629
9.982,-167.714308412733
9.983,-168.348919714494
9.984,-168.984021425766
9.985,-169.61958381869
9.986,-170.255577003438
9.987,-170.891970937122
9.988,-171.528735432817
9.989,-172.165840168733
9.99,-172.803254697502
9.991,-173.440948455584
9.992,-174.078890772779
9.993,-174.717050881852
9.994,-175.355397928237
9.995,-175.993900979846
9.996,-176.632529036941
9.997,-177.271251042091
9.998,-177.910035890187
9.999,-178.548852438508
10.0,-179.187669516845
10.001,-179.826455937652
10.002,-180.465180506236
10.003,-181.103812030966
10.004,-181.742319333491
10.005,-182.380671258969
10.006,-183.018836686288
10.007,-183.656784538274
10.008,-184.294483791882
10.009,-184.931903488347
10.01,-185.569012743308
10.011,-186.205780756876
10.012,-186.842176823647
10.013,-187.478170342656
10.014,-188.113730827253
10.015,-188.748827914896
10.016,-189.383431376863
10.017,-190.017511127858
10.018,-190.651037235516
10.019,-191.283979929793
10.02,-191.916309612236
10.021,-192.54799686513
10.022,-193.179012460496
10.023,-193.809327368965
10.024,-194.438912768486
10.025,-195.067740052888
10.026,-195.695780840279
10.027,-196.323006981273
10.028,-196.949390567042
10.029,-197.574903937196
10.03,-198.199519687469
10.031,-198.823210677217
10.032,-199.445950036721
10.033,-200.067711174294
10.034,-200.688467783178
10.035,-201.308193848234
10.036,-201.926863652422
10.037,-202.544451783063
10.038,-203.160933137887
10.039,-203.776282930853
10.04,-204.390476697751
10.041,-205.003490301572
10.042,-205.615299937656
10.043,-206.225882138603
10.044,-206.835213778963
10.045,-207.443272079681
10.046,-208.050034612317
10.047,-208.65547930303
10.048,-209.259584436329
10.049,-209.862328658588
10.05,-210.463690981331
