Frequency (GHz),Phase (deg)
9.95,-58.6545578494174
9.951,-59.5611598513843
9.952,-60.4696020923723
9.953,-61.3798436847904
9.954,-62.2918438746179
9.955,-63.2055620618029
9.956,-64.120957819705
9.957,-65.0379909135546
9.958,-65.9566213178533
9.959,-66.8768092326914
9.96,-67.7985150989407
9.961,-68.7216996122747
9.962,-69.6463237359934
9.963,-70.5723487126169
9.964,-71.4997360742152
9.965,-72.4284476514627
9.966,-73.358445581377
9.967,-74.2896923137544
9.968,-75.2221506162557
9.969,-76.1557835781532
9.97,-77.0905546127329
9.971,-78.026427458336
9.972,-78.9633661780595
9.973,-79.9013351581027
9.974,-80.8402991047847
9.975,-81.7802230402361
9.976,-82.7210722967797
9.977,-83.6628125100349
9.978,-84.6054096107467
9.979,-85.5488298153875
9.98,-86.4930396155493
9.981,-87.4380057661638
9.982,-88.38369527259
9.983,-89.3300753766085
9.984,-90.2771135413605
9.985,-91.2247774352884
9.986,-92.1730349151131
9.987,-93.1218540079205
9.988,-94.0712028923856
9.989,-95.0210498792154
9.99,-95.9713633908546
9.991,-96.9221119405197
9.992,-97.8732641106322
9.993,-98.8247885307023
9.994,-99.7766538547451
9.995,-100.728828738289
9.996,-101.681281815047
9.997,-102.633981673328
9.998,-103.586896832261
9.999,-104.539995717893
10.0,-105.493246639248
10.001,-106.446617764429
10.002,-107.400077096811
10.003,-108.35359245143
10.004,-109.307131431631
10.005,-110.260661406042
10.006,-111.214149485967
10.007,-112.167562503263
10.008,-113.120866988773
10.009,-114.074029151391
10.01,-115.027014857835
10.011,-115.979789613194
10.012,-116.932318542301
10.013,-117.884566372057
10.014,-118.836497414686
10.015,-119.78807555206
10.016,-120.739264221109
10.017,-121.690026400403
10.018,-122.640324597934
10.019,-123.590120840173
10.02,-124.539376662447
10.021,-125.488053100678
10.022,-126.436110684516
10.023,-127.383509431946
10.024,-128.330208845341
10.025,-129.276167909057
10.026,-130.221345088558
10.027,-131.165698331103
10.028,-132.109185068013
10.029,-133.051762218551
10.03,-133.993386195394
10.031,-134.934012911726
10.032,-135.873597789937
10.033,-136.812095771948
10.034,-137.749461331123
10.035,-138.685648485773
10.036,-139.620610814232
10.037,-140.554301471477
10.038,-141.486673207268
10.039,-142.417678385781
10.04,-143.347269006674
10.041,-144.275396727581
10.042,-145.202012887954
10.043,-146.127068534227
10.044,-147.050514446234
10.045,-147.972301164823
10.046,-148.892379020622
10.047,-149.810698163864
10.048,-150.727208595221
10.049,-151.64186019758
10.05,-152.55460276867
