Frequency (GHz),Phase (deg)
9.95,-6.81518377016161
9.951,-7.63986496381598
9.952,-8.46636412337252
9.953,-9.29464929087755
9.954,-10.1246883837077
9.955,-10.95644920596
9.956,-11.7898994594797
9.957,-12.625006754521
9.958,-13.4617386199888
9.959,-14.3000625132562
9.96,-15.139945829535
9.961,-15.981355910767
9.962,-16.8242600540286
9.963,-17.6686255194254
9.964,-18.5144195374547
9.965,-19.3616093158325
9.966,-20.210162045754
9.967,-21.0600449075999
9.968,-21.91122507605
9.969,-22.7636697246132
9.97,-23.6173460295654
9.971,-24.4722211732799
9.972,-25.3282623469607
9.973,-26.1854367527631
9.974,-27.0437116053123
9.975,-27.9030541326185
9.976,-28.7634315763857
9.977,-29.624811191738
9.978,-30.4871602463461
9.979,-31.3504460189872
9.98,-32.2146357975335
9.981,-33.0796968763894
9.982,-33.9455965533931
9.983,-34.8123021261982
9.984,-35.67978088815
9.985,-36.5480001236846
9.986,-37.4169271032633
9.987,-38.2865290778805
9.988,-39.1567732731491
9.989,-40.0276268830116
9.99,-40.8990570630898
9.991,-41.7710309237083
9.992,-42.6435155226259
9.993,-43.5164778574969
9.994,-44.3898848581064
9.995,-45.2637033784069
9.996,-46.137900188388
9.997,-47.0124419658294
9.998,-47.8872952879545
9.999,-48.7624266230351
10.0,-49.6378023219786
10.001,-50.5133886099417
10.002,-51.3891515780006
10.003,-52.2650571749212
10.004,-53.1410711990714
10.005,-54.0171592905041
10.006,-54.8932869232571
10.007,-55.7694193979093
10.008,-56.6455218344257
10.009,-57.5215591653223
10.01,-58.3974961292133
10.011,-59.2732972647432
10.012,-60.1489269049526
10.013,-61.0243491721348
10.014,-61.8995279731704
10.015,-62.7744269954075
10.016,-63.6490097031074
10.017,-64.5232393344821
10.018,-65.3970788993508
10.019,-66.2704911774461
10.02,-67.143438717393
10.021,-68.0158838363811
10.022,-68.8877886205439
10.023,-69.7591149260881
10.024,-70.6298243811512
10.025,-71.499878388441
10.026,-72.3692381286432
10.027,-73.2378645646154
10.028,-74.1057184463757
10.029,-74.9727603168947
10.03,-75.838950518687
10.031,-76.7042492012069
10.032,-77.568616329039
10.033,-78.4320116909073
10.034,-79.2943949094514
10.035,-80.1557254518021
10.036,-81.0159626409197
10.037,-81.8750656676935
10.038,-82.7329936037856
10.039,-83.5897054151958
10.04,-84.4451599765294
10.041,-85.2993160859475
10.042,-86.1521324807763
10.043,-87.0035678537409
10.044,-87.8535808698064
10.045,-88.7021301835838
10.046,-89.5491744572809
10.047,-90.3946723791529
10.048,-91.2385826824247
10.049,-92.0808641646478
10.05,-92.9214757074505
