Frequency (GHz),Phase (deg)
9.95,-57.8394647299373
9.951,-58.4923764613407
9.952,-59.1468733460967
9.953,-59.8029249987236
9.954,-60.4605005814745
9.955,-61.1195688113067
9.956,-61.780097967124
9.957,-62.4420558973028
9.958,-63.1054100274786
9.959,-63.7701273685998
9.96,-64.4361745252459
9.961,-65.1035177041953
9.962,-65.7721227232467
9.963,-66.4419550202859
9.964,-67.112979662587
9.965,-67.7851613563529
9.966,-68.4584644564735
9.967,-69.132852976517
9.968,-69.8082905989244
9.969,-70.4847406854141
9.97,-71.1621662875911
9.971,-71.8405301577426
9.972,-72.5197947598272
9.973,-73.199922280636
9.974,-73.8808746411302
9.975,-74.5626135079414
9.976,-75.2451003050237
9.977,-75.9282962254641
9.978,-76.6121622434219
9.979,-77.29665912621
9.98,-77.9817474464956
9.981,-78.6673875946188
9.982,-79.3535397910205
9.983,-80.0401640987715
9.984,-80.7272204361896
9.985,-81.4146685895459
9.986,-82.1024682258407
9.987,-82.7905789056549
9.988,-83.478960096051
9.989,-84.1675711835327
9.99,-84.8563714870421
9.991,-85.5453202709919
9.992,-86.2343767583263
9.993,-86.9235001435943
9.994,-87.6126496060374
9.995,-88.3017843226754
9.996,-88.9908634813833
9.997,-89.6798462939593
9.998,-90.3686920091623
9.999,-91.0573599257215
10.0,-91.7458094053038
10.001,-92.4339998854377
10.002,-93.1218908923768
10.003,-93.8094420539016
10.004,-94.4966131120515
10.005,-95.1833639357744
10.006,-95.8696545334902
10.007,-96.5554450655618
10.008,-97.2406958566629
10.009,-97.9253674080297
10.01,-98.6094204096086
10.011,-99.2928157520674
10.012,-99.975514538673
10.013,-100.657478097048
10.014,-101.338667990758
10.015,-102.019046030761
10.016,-102.698574286692
10.017,-103.377215097979
10.018,-104.054931084792
10.019,-104.7316851588
10.02,-105.407440533757
10.021,-106.082160735882
10.022,-106.75580961405
10.023,-107.428351349772
10.024,-108.099750466967
10.025,-108.76997184152
10.026,-109.438980710615
10.027,-110.106742681841
10.028,-110.773223742071
10.029,-111.438390266099
10.03,-112.10220902504
10.031,-112.764647194481
10.032,-113.425672362375
10.033,-114.085252536701
10.034,-114.743356152845
10.035,-115.399952080728
10.036,-116.05500963167
10.037,-116.70849856498
10.038,-117.360389094282
10.039,-118.010651893565
10.04,-118.659258102949
10.041,-119.306179334186
10.042,-119.95138767587
10.043,-120.594855698369
10.044,-121.236556458476
10.045,-121.876463503771
10.046,-122.514550876706
10.047,-123.150793118391
10.048,-123.785165272109
10.049,-124.417642886537
10.05,-125.048202018683
