Frequency (GHz),Phase (deg)
9.95,-120.007392426681
9.951,-120.628482329739
9.952,-121.250570363098
9.953,-121.873632820458
9.954,-122.497645708378
9.955,-123.122584750125
9.956,-123.748425389698
9.957,-124.375142796045
9.958,-125.002711867446
9.959,-125.631107236076
9.96,-126.260303272758
9.961,-126.890274091881
9.962,-127.520993556509
9.963,-128.152435283659
9.964,-128.784572649762
9.965,-129.417378796296
9.966,-130.050826635598
9.967,-130.684888856851
9.968,-131.319537932239
9.969,-131.954746123273
9.97,-132.590485487289
9.971,-133.22672788411
9.972,-133.86344498287
9.973,-134.500608269005
9.974,-135.138189051393
9.975,-135.776158469659
9.976,-136.414487501621
9.977,-137.053146970898
9.978,-137.692107554644
9.979,-138.331339791441
9.98,-138.970814089311
9.981,-139.610500733871
9.982,-140.250369896609
9.983,-140.890391643283
9.984,-141.530535942436
9.985,-142.170772674022
9.986,-142.811071638133
9.987,-143.451402563836
9.988,-144.091735118094
9.989,-144.732038914775
9.99,-145.372283523749
9.991,-146.012438480048
9.992,-146.652473293107
9.993,-147.292357456054
9.994,-147.932060455059
9.995,-148.571551778732
9.996,-149.210800927551
9.997,-149.849777423337
9.998,-150.488450818737
9.999,-151.126790706736
10.0,-151.764766730171
10.001,-152.402348591249
10.002,-153.03950606106
10.003,-153.676208989071
10.004,-154.312427312603
10.005,-154.948131066276
10.006,-155.583290391411
10.007,-156.217875545395
10.008,-156.851856910987
10.009,-157.485205005558
10.01,-158.117890490274
10.011,-158.749884179187
10.012,-159.381157048248
10.013,-160.011680244234
10.014,-160.64142509356
10.015,-161.270363110994
10.016,-161.898466008259
10.017,-162.525705702503
10.018,-163.15205432465
10.019,-163.777484227609
10.02,-164.401967994345
10.021,-165.0254784458
10.022,-165.647988648654
10.023,-166.269471922939
10.024,-166.889901849464
10.025,-167.509252277091
10.026,-168.127497329819
10.027,-168.744611413687
10.028,-169.360569223491
10.029,-169.975345749309
10.03,-170.588916282831
10.031,-171.201256423481
10.032,-171.812342084339
10.033,-172.422149497857
10.034,-173.030655221361
10.035,-173.637836142336
10.036,-174.243669483495
10.037,-174.848132807632
10.038,-175.451204022247
10.039,-176.052861383954
10.04,-176.653083502659
10.041,-177.251849345509
10.042,-177.849138240623
10.043,-178.444929880584
10.044,-179.03920432571
10.045,-179.631942007091
10.046,-180.223123729403
10.047,-180.812730673488
10.048,-181.400744398707
10.049,-181.987146845071
10.05,-182.571920335145
