Frequency (GHz),Phase (deg)
9.95,12.0946020577019
9.951,11.1689523893346
9.952,10.2413643945005
9.953,9.31188005446499
9.954,8.38054112384399
9.955,7.44738910806567
9.956,6.51246524202668
9.957,5.57581046997773
9.958,4.63746542672303
9.959,3.69747042016392
9.96,2.75586541523451
9.961,1.81269001928432
9.962,0.867983468934758
9.963,-0.0782153815497425
9.964,-1.02586807033994
9.965,-1.97493653655328
9.966,-2.92538312715854
9.967,-3.87717060228137
9.968,-4.83026213886492
9.969,-5.78462133269587
9.97,-6.74021219878911
9.971,-7.69699917011777
9.972,-8.65494709470808
9.973,-9.61402123109017
9.974,-10.5741872421304
9.975,-11.5354111872546
9.976,-12.4976595130783
9.977,-13.4608990424871
9.978,-14.4250969621683
9.979,-15.3902208086544
9.98,-16.3562384528963
9.981,-17.3231180834154
9.982,-18.2908281880802
9.983,-19.2593375345545
9.984,-20.2286151494649
9.985,-21.1986302963537
9.986,-22.1693524524621
9.987,-23.1407512844268
9.988,-24.1127966229294
9.989,-25.0854584363917
9.99,-26.0587068037718
9.991,-27.0325118865418
9.992,-28.0068438999274
9.993,-28.9816730834778
9.994,-29.9569696710593
9.995,-30.9327038603497
9.996,-31.9088457819145
9.997,-32.8853654679694
9.998,-33.8622328208942
9.999,-34.8394175816079
10.0,-35.8168892978835
10.001,-36.7946172927069
10.002,-37.772570632761
10.003,-38.7507180971346
10.004,-39.7290281463561
10.005,-40.7074688918331
10.006,-41.6860080658026
10.007,-42.6646129918868
10.008,-43.6432505563419
10.009,-44.6218871800876
10.01,-45.6004887916358
10.011,-46.5790208009733
10.012,-47.5574480745038
10.013,-48.5357349111613
10.014,-49.5138450197289
10.015,-50.4917414974876
10.016,-51.4693868102638
10.017,-52.4467427739483
10.018,-53.4237705375641
10.019,-54.400430567957
10.02,-55.3766826361781
10.021,-56.3524858056171
10.022,-57.3277984219412
10.023,-58.30257810492
10.024,-59.2767817421464
10.025,-60.2503654847407
10.026,-61.223284745052
10.027,-62.1954941963982
10.028,-63.1669477748788
10.029,-64.1375986832838
10.03,-65.1073993971128
10.031,-66.0763016727187
10.032,-67.0442565575719
10.033,-68.0112144026802
10.034,-68.9771248771007
10.035,-69.9419369845814
10.036,-70.9055990822818
10.037,-71.868058901559
10.038,-72.8292635707868
10.039,-73.7891596401611
10.04,-74.7476931084486
10.041,-75.7048094516289
10.042,-76.6604536533731
10.043,-77.6145702372841
10.044,-78.5671033008435
10.045,-79.517996550973
10.046,-80.4671933411441
10.047,-81.4146367099367
10.048,-82.3602694209621
10.049,-83.3040340040571
10.05,-84.2458727976417
