Frequency (GHz),Phase (deg)
9.95,-179.690273470337
9.951,-180.497685630599
9.952,-181.306853254291
9.953,-182.117745739077
9.954,-182.930332329872
9.955,-183.744582128405
9.956,-184.560464102487
9.957,-185.377947094982
9.958,-186.19699983244
9.959,-187.017590933391
9.96,-187.839688916281
9.961,-188.663262207019
9.962,-189.488279146136
9.963,-190.314707995547
9.964,-191.142516944868
9.965,-191.971674117331
9.966,-192.802147575225
9.967,-193.63390532492
9.968,-194.466915321407
9.969,-195.301145472381
9.97,-196.136563641863
9.971,-196.973137653335
9.972,-197.810835292418
9.973,-198.64962430906
9.974,-199.489472419262
9.975,-200.330347306334
9.976,-201.172216621679
9.977,-202.015047985126
9.978,-202.858808984807
9.979,-203.703467176593
9.98,-204.5489900831
9.981,-205.395345192271
9.982,-206.242499955558
9.983,-207.090421785711
9.984,-207.939078054189
9.985,-208.78843608822
9.986,-209.638463167518
9.987,-210.48912652069
9.988,-211.340393321337
9.989,-212.192230683894
9.99,-213.044605659213
9.991,-213.897485229918
9.992,-214.750836305579
9.993,-215.604625717691
9.994,-216.458820214528
9.995,-217.313386455868
9.996,-218.168291007639
9.997,-219.023500336506
9.998,-219.878980804425
9.999,-220.73469866321
10.0,-221.590620049116
10.001,-222.44671097751
10.002,-223.302937337615
10.003,-224.159264887394
10.004,-225.015659248584
10.005,-225.872085901922
10.006,-226.728510182587
10.007,-227.58489727589
10.008,-228.441212213249
10.009,-229.297419868453
10.01,-230.153484954288
10.011,-231.009372019504
10.012,-231.865045446177
10.013,-232.7204694475
10.014,-233.575608065997
10.015,-234.430425172211
10.016,-235.28488446388
10.017,-236.138949465618
10.018,-236.992583529121
10.019,-237.845749833927
10.02,-238.698411388738
10.021,-239.550531033317
10.022,-240.40207144098
10.023,-241.252995121695
10.024,-242.103264425792
10.025,-242.9528415483
10.026,-243.801688533918
10.027,-244.64976728261
10.028,-245.497039555848
10.029,-246.343466983495
10.03,-247.189011071323
10.031,-248.033633209165
10.032,-248.877294679699
10.033,-249.719956667865
10.034,-250.561580270889
10.035,-251.402126508914
10.036,-252.241556336224
10.037,-253.079830653055
10.038,-253.916910317958
10.039,-254.752756160717
10.04,-255.587328995788
10.041,-256.420589636244
10.042,-257.252498908209
10.043,-258.083017665742
10.044,-258.912106806159
10.045,-259.739727285763
10.046,-260.565840135953
10.047,-261.390406479674
10.048,-262.213387548198
10.049,-263.034744698185
10.05,-263.854439429007
