Frequency (GHz),Phase (deg)
9.95,-144.631738659497
9.951,-145.361051777421
9.952,-146.092029687811
9.953,-146.824647448345
9.954,-147.558879814791
9.955,-148.294701245339
9.956,-149.032085904919
9.957,-149.771007669561
9.958,-150.511440130725
9.959,-151.253356599649
9.96,-151.996730111688
9.961,-152.74153343063
9.962,-153.487739053007
9.963,-154.235319212385
9.964,-154.984245883625
9.965,-155.734490787124
9.966,-156.486025393017
9.967,-157.238820925362
9.968,-157.992848366276
9.969,-158.748078460043
9.97,-159.504481717186
9.971,-160.262028418497
9.972,-161.020688619031
9.973,-161.780432152065
9.974,-162.541228633013
9.975,-163.303047463313
9.976,-164.065857834269
9.977,-164.829628730874
9.978,-165.594328935586
9.979,-166.359927032088
9.98,-167.126391409024
9.981,-167.893690263698
9.982,-168.661791605782
9.983,-169.430663260986
9.984,-170.20027287474
9.985,-170.97058791586
9.986,-171.741575680223
9.987,-172.513203294458
9.988,-173.285437719633
9.989,-174.058245754989
9.99,-174.831594041678
9.991,-175.605449066555
9.992,-176.379777166006
9.993,-177.154544529818
9.994,-177.929717205123
9.995,-178.705261100397
9.996,-179.481141989524
9.997,-180.257325515965
9.998,-181.033777196987
9.999,-181.810462428008
10.0,-182.587346487037
10.001,-183.364394539225
10.002,-184.141571641542
10.003,-184.918842747568
10.004,-185.69617271243
10.005,-186.473526297869
10.006,-187.250868177455
10.007,-188.028162941962
10.008,-188.805375104894
10.009,-189.582469108175
10.01,-190.359409328014
10.011,-191.13616008094
10.012,-191.91268563001
10.013,-192.688950191216
10.014,-193.464917940058
10.015,-194.240553018313
10.016,-195.015819540998
10.017,-195.79068160352
10.018,-196.565103289015
10.019,-197.33904867589
10.02,-198.112481845548
10.021,-198.885366890312
10.022,-199.657667921531
10.023,-200.429349077884
10.024,-201.20037453386
10.025,-201.970708508426
10.026,-202.740315273866
10.027,-203.509159164801
10.028,-204.277204587365
10.029,-205.04441602855
10.03,-205.810758065703
10.031,-206.576195376168
10.032,-207.340692747061
10.033,-208.10421508519
10.034,-208.866727427079
10.035,-209.628194949114
10.036,-210.388582977782
10.037,-211.147857000001
10.038,-211.905982673537
10.039,-212.662925837475
10.04,-213.418652522755
10.041,-214.173128962743
10.042,-214.926321603837
10.043,-215.67819711609
10.044,-216.428722403827
10.045,-217.177864616266
10.046,-217.925591158106
10.047,-218.671869700073
10.048,-219.416668189428
10.049,-220.159954860398
10.05,-220.901698244531
