Frequency (GHz),Phase (deg)
9.95,-179.94677558532
9.951,-180.608080041313
9.952,-181.271045868422
9.953,-181.935650069041
9.954,-182.601869245409
9.955,-183.269679602729
9.956,-183.939056952484
9.957,-184.609976715941
9.958,-185.282413927847
9.959,-185.956343240311
9.96,-186.631738926878
9.961,-187.308574886786
9.962,-187.986824649416
9.963,-188.666461378918
9.964,-189.347457879026
9.965,-190.029786598054
9.966,-190.713419634067
9.967,-191.398328740238
9.968,-192.084485330374
9.969,-192.771860484621
9.97,-193.460424955338
9.971,-194.150149173141
9.972,-194.84100325312
9.973,-195.532957001214
9.974,-196.22597992075
9.975,-196.920041219151
9.976,-197.615109814791
9.977,-198.311154344011
9.978,-199.008143168285
9.979,-199.706044381542
9.98,-200.404825817625
9.981,-201.104455057901
9.982,-201.804899439008
9.983,-202.506126060747
9.984,-203.208101794098
9.985,-203.910793289379
9.986,-204.614166984521
9.987,-205.318189113481
9.988,-206.022825714765
9.989,-206.728042640079
9.99,-207.433805563089
9.991,-208.140079988288
9.992,-208.846831259983
9.993,-209.554024571373
9.994,-210.26162497373
9.995,-210.969597385685
9.996,-211.677906602586
9.997,-212.386517305969
9.998,-213.09539407309
9.999,-213.80450138655
10.0,-214.513803643987
10.001,-215.223265167848
10.002,-215.932850215218
10.003,-216.64252298771
10.004,-217.352247641424
10.005,-218.061988296943
10.006,-218.771709049384
10.007,-219.481373978489
10.008,-220.19094715876
10.009,-220.900392669606
10.01,-221.609674605545
10.011,-222.318757086406
10.012,-223.027604267543
10.013,-223.736180350087
10.014,-224.444449591173
10.015,-225.152376314179
10.016,-225.859924918955
10.017,-226.567059892045
10.018,-227.273745816878
10.019,-227.979947383943
10.02,-228.685629400933
10.021,-229.390756802847
10.022,-230.095294662044
10.023,-230.799208198265
10.024,-231.502462788573
10.025,-232.205023977252
10.026,-232.906857485623
10.027,-233.607929221791
10.028,-234.308205290302
10.029,-235.007652001723
10.03,-235.706235882115
10.031,-236.403923682409
10.032,-237.100682387667
10.033,-237.796479226247
10.034,-238.491281678818
10.035,-239.185057487271
10.036,-239.877774663487
10.037,-240.569401497955
10.038,-241.259906568264
10.039,-241.949258747425
10.04,-242.637427212041
10.041,-243.324381450312
10.042,-244.010091269869
10.043,-244.694526805433
10.044,-245.377658526291
10.045,-246.059457243589
10.046,-246.739894117429
10.047,-247.418940663772
10.048,-248.096568761137
10.049,-248.772750657099
10.05,-249.447458974574
