Frequency (GHz),Phase (deg)
9.95,-60.8084307396524
9.951,-61.607603212974
9.952,-62.4085145115358
9.953,-63.211134141911
9.954,-64.015431425795
9.955,-64.821375509779
9.956,-65.6289353749059
9.957,-66.4380798460076
9.958,-67.2487776007798
9.959,-68.0609971785929
9.96,-68.8747069890208
9.961,-69.6898753200627
9.962,-70.506470346051
9.963,-71.324460135228
9.964,-72.1438126569729
9.965,-72.9644957886776
9.966,-73.7864773222429
9.967,-74.6097249702109
9.968,-75.4342063714954
9.969,-76.2598890967202
9.97,-77.0867406531598
9.971,-77.9147284892644
9.972,-78.7438199987814
9.973,-79.5739825244559
9.974,-80.4051833613214
9.975,-81.2373897595737
9.976,-82.0705689270286
9.977,-82.904688031178
9.978,-83.7397142008298
9.979,-84.5756145273572
9.98,-85.4123560655497
9.981,-86.2499058340815
9.982,-87.0882308156072
9.983,-87.9272979564956
9.984,-88.7670741662091
9.985,-89.6075263163518
9.986,-90.4486212393903
9.987,-91.2903257270788
9.988,-92.1326065285855
9.989,-92.9754303483586
9.99,-93.8187638437377
9.991,-94.6625736223363
9.992,-95.5068262392204
9.993,-96.3514881938957
9.994,-97.1965259271372
9.995,-98.0419058176789
9.996,-98.8875941787847
9.997,-99.73355725474
9.998,-100.57976121727
9.999,-101.426172161926
10.0,-102.272756104456
10.001,-103.119478977194
10.002,-103.966306625495
10.003,-104.813204804224
10.004,-105.660139174361
10.005,-106.50707529971
10.006,-107.353978643771
10.007,-108.200814566775
10.008,-109.047548322935
10.009,-109.894145057906
10.01,-110.740569806514
10.011,-111.586787490751
10.012,-112.432762918068
10.013,-113.278460780009
10.014,-114.123845651164
10.015,-114.96888198851
10.016,-115.813534131129
10.017,-116.657766300338
10.018,-117.501542600234
10.019,-118.344827018688
10.02,-119.187583428793
10.021,-120.02977559079
10.022,-120.871367154456
10.023,-121.712321662022
10.024,-122.55260255156
10.025,-123.392173160909
10.026,-124.230996732117
10.027,-125.069036416397
10.028,-125.906255279629
10.029,-126.742616308381
10.03,-127.578082416478
10.031,-128.412616452084
10.032,-129.24618120532
10.033,-130.07873941642
10.034,-130.910253784385
10.035,-131.740686976154
10.036,-132.570001636284
10.037,-133.398160397109
10.038,-134.225125889384
10.039,-135.050860753393
10.04,-135.875327650502
10.041,-136.698489275142
10.042,-137.520308367216
10.043,-138.340747724886
10.044,-139.159770217745
10.045,-139.977338800333
10.046,-140.793416525985
10.047,-141.607966560983
10.048,-142.420952198985
10.049,-143.23233687571
10.05,-144.04208418385
