Frequency (GHz),Phase (deg)
9.95,-132.568142577054
9.951,-133.371959208905
9.952,-134.177468356237
9.953,-134.984640215981
9.954,-135.793444838185
9.955,-136.603852134251
9.956,-137.415831884879
9.957,-138.229353747713
9.958,-139.044387264654
9.959,-139.860901868841
9.96,-140.678866891283
9.961,-141.49825156712
9.962,-142.319025041518
9.963,-143.141156375172
9.964,-143.964614549415
9.965,-144.789368470927
9.966,-145.615386976026
9.967,-146.442638834554
9.968,-147.271092753336
9.969,-148.100717379215
9.97,-148.931481301668
9.971,-149.763353054992
9.972,-150.596301120073
9.973,-151.430293925723
9.974,-152.265299849613
9.975,-153.101287218785
9.976,-153.938224309763
9.977,-154.77607934827
9.978,-155.614820508551
9.979,-156.454415912326
9.98,-157.29483362738
9.981,-158.136041665794
9.982,-158.978007981852
9.983,-159.820700469623
9.984,-160.664086960237
9.985,-161.508135218892
9.986,-162.352812941574
9.987,-163.198087751561
9.988,-164.043927195681
9.989,-164.890298740388
9.99,-165.737169767655
9.991,-166.584507570714
9.992,-167.43227934968
9.993,-168.280452207062
9.994,-169.128993143206
9.995,-169.977869051699
9.996,-170.827046714732
9.997,-171.6764927985
9.998,-172.526173848611
9.999,-173.376056285577
10.0,-174.22610640039
10.001,-175.076290350219
10.002,-175.926574154265
10.003,-176.776923689775
10.004,-177.627304688287
10.005,-178.477682732082
10.006,-179.328023250916
10.007,-180.178291519027
10.008,-181.028452652464
10.009,-181.878471606741
10.01,-182.728313174872
10.011,-183.577941985781
10.012,-184.427322503113
10.013,-185.276419024503
10.014,-186.125195681272
10.015,-186.973616438601
10.016,-187.821645096207
10.017,-188.669245289508
10.018,-189.516380491322
10.019,-190.363014014099
10.02,-191.209109012703
10.021,-192.054628487754
10.022,-192.899535289537
10.023,-193.7437921225
10.024,-194.587361550315
10.025,-195.430206001554
10.026,-196.272287775932
10.027,-197.113569051159
10.028,-197.954011890375
10.029,-198.793578250176
10.03,-199.632229989229
10.031,-200.469928877457
10.032,-201.306636605799
10.033,-202.14231479654
10.034,-202.976925014172
10.035,-203.810428776814
10.036,-204.642787568134
10.037,-205.473962849789
10.038,-206.30391607435
10.039,-207.132608698699
10.04,-207.960002197869
10.041,-208.786058079308
10.042,-209.610737897557
10.043,-210.434003269288
10.044,-211.255815888713
10.045,-212.076137543303
10.046,-212.894930129809
10.047,-213.712155670547
10.048,-214.52777632993
10.049,-215.341754431197
10.05,-216.154052473326
