Frequency (GHz),Phase (deg)
9.95,-55.7522774948747
9.951,-56.4760699589468
9.952,-57.2015932884293
9.953,-57.9288224057306
9.954,-58.6577319045655
9.955,-59.3882960552522
9.956,-60.1204888100638
9.957,-60.8542838086466
9.958,-61.5896543834726
9.959,-62.3265735653347
9.96,-63.065014088877
9.961,-63.8049483981448
9.962,-64.5463486521552
9.963,-65.2891867304798
9.964,-66.0334342388282
9.965,-66.779062514635
9.966,-67.526042632631
9.967,-68.274345410415
9.968,-69.023941413994
9.969,-69.7748009633048
9.97,-70.5268941377111
9.971,-71.2801907814614
9.972,-72.034660509118
9.973,-72.7902727109403
9.974,-73.5469965582298
9.975,-74.3048010086287
9.976,-75.0636548113676
9.977,-75.8235265124732
9.978,-76.5843844599151
9.979,-77.3461968087102
9.98,-78.1089315259712
9.981,-78.8725563959045
9.982,-79.6370390247595
9.983,-80.4023468457293
9.984,-81.1684471237996
9.985,-81.9353069605575
9.986,-82.7028932989503
9.987,-83.4711729280144
9.988,-84.2401124875563
9.989,-85.0096784728089
9.99,-85.7798372390549
9.991,-86.5505550062258
9.992,-87.3217978634854
9.993,-88.0935317737941
9.994,-88.8657225784686
9.995,-89.6383360017379
9.996,-90.4113376552991
9.997,-91.1846930428912
9.998,-91.958367564877
9.999,-92.7323265228523
10.0,-93.5065351242823
10.001,-94.280958487179
10.002,-95.0555616448188
10.003,-95.8303095505107
10.004,-96.6051670824273
10.005,-97.380099048495
10.006,-98.1550701913589
10.007,-98.9300451934288
10.008,-99.70498868201
10.009,-100.479865234519
10.01,-101.254639383815
10.011,-102.029275623619
10.012,-102.803738414047
10.013,-103.577992187277
10.014,-104.352001353313
10.015,-105.125730305891
10.016,-105.899143428513
10.017,-106.672205100617
10.018,-107.444879703885
10.019,-108.217131628688
10.02,-108.98892528069
10.021,-109.760225087588
10.022,-110.530995505997
10.023,-111.301201028503
10.024,-112.070806190847
10.025,-112.839775579271
10.026,-113.60807383801
10.027,-114.375665676937
10.028,-115.142515879345
10.029,-115.908589309886
10.03,-116.673850922647
10.031,-117.438265769361
10.032,-118.201799007745
10.033,-118.964415909994
10.034,-119.726081871365
10.035,-120.486762418904
10.036,-121.246423220268
10.037,-122.005030092656
10.038,-122.762549011847
10.039,-123.518946121309
10.04,-124.274187741397
10.041,-125.028240378622
10.042,-125.781070734982
10.043,-126.532645717335
10.044,-127.28293244683
10.045,-128.031898268347
10.046,-128.779510759978
10.047,-129.525737742497
10.048,-130.270547288841
10.049,-131.013907733567
10.05,-131.755787682287
