Frequency (GHz),Phase (deg)
9.95,-112.576960216005
9.951,-113.270751284048
9.952,-113.966118360227
9.953,-114.663037511134
9.954,-115.361484467946
9.955,-116.061434630195
9.956,-116.762863069638
9.957,-117.465744534244
9.958,-118.170053452258
9.959,-118.875763936371
9.96,-119.58284978798
9.961,-120.291284501534
9.962,-121.00104126897
9.963,-121.712092984239
9.964,-122.424412247902
9.965,-123.137971371818
9.966,-123.852742383899
9.967,-124.568697032958
9.968,-125.285806793615
9.969,-126.004042871281
9.97,-126.723376207223
9.971,-127.443777483682
9.972,-128.165217129073
9.973,-128.887665323252
9.974,-129.611092002839
9.975,-130.335466866623
9.976,-131.060759381016
9.977,-131.786938785587
9.978,-132.513974098648
9.979,-133.241834122915
9.98,-133.970487451226
9.981,-134.699902472325
9.982,-135.430047376713
9.983,-136.160890162565
9.984,-136.892398641705
9.985,-137.62454044566
9.986,-138.357283031765
9.987,-139.090593689351
9.988,-139.824439545991
9.989,-140.558787573818
9.99,-141.29360459592
9.991,-142.028857292791
9.992,-142.764512208874
9.993,-143.500535759159
9.994,-144.236894235872
9.995,-144.973553815226
9.996,-145.710480564255
9.997,-146.447640447729
9.998,-147.184999335142
9.999,-147.92252300778
10.0,-148.660177165871
10.001,-149.397927435818
10.002,-150.135739377507
10.003,-150.873578491705
10.004,-151.611410227535
10.005,-152.349199990033
10.006,-153.086913147787
10.007,-153.824515040665
10.008,-154.561970987618
10.009,-155.299246294556
10.01,-156.036306262325
10.011,-156.773116194744
10.012,-157.509641406718
10.013,-158.245847232449
10.014,-158.981699033696
10.015,-159.717162208115
10.016,-160.452202197671
10.017,-161.186784497116
10.018,-161.92087466252
10.019,-162.654438319877
10.02,-163.387441173751
10.021,-164.119849015991
10.022,-164.851627734472
10.023,-165.582743321904
10.024,-166.313161884655
10.025,-167.042849651625
10.026,-167.77177298314
10.027,-168.499898379868
10.028,-169.227192491749
10.029,-169.953622126942
10.03,-170.679154260769
10.031,-171.403756044657
10.032,-172.127394815068
10.033,-172.850038102418
10.034,-173.571653639966
10.035,-174.292209372671
10.036,-175.01167346601
10.037,-175.730014314748
10.038,-176.447200551659
10.039,-177.163201056174
10.04,-177.877984962963
10.041,-178.591521670434
10.042,-179.303780849155
10.043,-180.014732450164
10.044,-180.724346713191
10.045,-181.432594174755
10.046,-182.13944567615
10.047,-182.844872371299
10.048,-183.54884573447
10.049,-184.251337567857
10.05,-184.952320008996
