Frequency (GHz),Phase (deg)
9.95,-17.5078816064127
9.951,-18.3365893998137
9.952,-19.1671053806105
9.953,-19.9993965591361
9.954,-20.8334298231472
9.955,-21.6691719500306
9.956,-22.5065896186401
9.957,-23.3456494207577
9.958,-24.1863178721253
9.959,-25.0285614230418
9.96,-25.8723464684997
9.961,-26.7176393578297
9.962,-27.5644064038429
9.963,-28.4126138914475
9.964,-29.2622280857172
9.965,-30.1132152394047
9.966,-30.9655415998716
9.967,-31.8191734154437
9.968,-32.674076941154
9.969,-33.5302184438806
9.97,-34.387564206872
9.971,-35.2460805336421
9.972,-36.1057337512469
9.973,-36.9664902129245
9.974,-37.8283163001118
9.975,-38.6911784238332
9.976,-39.555043025461
9.977,-40.4198765768688
9.978,-41.2856455799632
9.979,-42.1523165656246
9.98,-43.0198560920547
9.981,-43.8882307425489
9.982,-44.7574071227111
9.983,-45.6273518571263
9.984,-46.4980315855054
9.985,-47.3694129583331
9.986,-48.2414626320278
9.987,-49.1141472636558
9.988,-49.9874335052033
9.989,-50.861287997454
9.99,-51.7356773634866
9.991,-52.6105682018279
9.992,-53.4859270792965
9.993,-54.3617205235587
9.994,-55.2379150154431
9.995,-56.1144769810396
9.996,-56.9913727836168
9.997,-57.8685687154094
9.998,-58.7460309892903
9.999,-59.6237257303824
10.0,-60.5016189676394
10.001,-61.3796766254414
10.002,-62.2578645152358
10.003,-63.1361483272663
10.004,-64.0144936224351
10.005,-64.8928658243243
10.006,-65.7712302114269
10.007,-66.6495519096225
10.008,-67.5277958849352
10.009,-68.4059269366025
10.01,-69.2839096905182
10.011,-70.1617085930528
10.012,-71.0392879053008
10.013,-71.9166116978108
10.014,-72.7936438457865
10.015,-73.6703480248272
10.016,-74.5466877072269
10.017,-75.4226261588574
10.018,-76.2981264366653
10.019,-77.1731513868109
10.02,-78.0476636434736
10.021,-78.9216256283441
10.022,-79.7949995508162
10.023,-80.667747408922
10.024,-81.5398309909886
10.025,-82.4112118780692
10.026,-83.2818514471353
10.027,-84.1517108750466
10.028,-85.0207511433101
10.029,-85.8889330436322
10.03,-86.7562171842643
10.031,-87.6225639971428
10.032,-88.4879337458164
10.033,-89.3522865341834
10.034,-90.2155823159867
10.035,-91.0777809050995
10.036,-91.9388419865652
10.037,-92.7987251283881
10.038,-93.6573897940603
10.039,-94.5147953557996
10.04,-95.370901108481
10.041,-96.2256662842411
10.042,-97.0790500677329
10.043,-97.931011611994
10.044,-98.7815100549143
10.045,-99.6305045362584
10.046,-100.477954215225
10.047,-101.323818288494
10.048,-102.168056008741
10.049,-103.010626703576
10.05,-103.851489794864
