Frequency (GHz),Phase (deg)
9.95,-20.1507054733439
9.951,-20.9049335087771
9.952,-21.6608833517969
9.953,-22.4185279734633
9.954,-23.1778400715348
9.955,-23.9387920769414
9.956,-24.7013561602078
9.957,-25.4655042378359
9.958,-26.2312079786091
9.959,-26.9984388098261
9.96,-27.7671679234541
9.961,-28.5373662821805
9.962,-29.309004625366
9.963,-30.082053474887
9.964,-30.8564831408528
9.965,-31.6322637272026
9.966,-32.4093651371591
9.967,-33.1877570785561
9.968,-33.9674090690073
9.969,-34.7482904409286
9.97,-35.5303703464095
9.971,-36.3136177619188
9.972,-37.0980014928569
9.973,-37.883490177937
9.974,-38.6700522934072
9.975,-39.4576561571054
9.976,-40.2462699323457
9.977,-41.0358616316492
9.978,-41.8263991203015
9.979,-42.6178501197593
9.98,-43.4101822108948
9.981,-44.203362837089
9.982,-44.9973593071775
9.983,-45.7921387982553
9.984,-46.5876683583414
9.985,-47.3839149089194
9.986,-48.1808452473499
9.987,-48.9784260491803
9.988,-49.7766238703377
9.989,-50.5754051492384
9.99,-51.3747362088055
9.991,-52.1745832584153
9.992,-52.9749123957832
9.993,-53.7756896087945
9.994,-54.5768807773001
9.995,-55.378451674885
9.996,-56.1803679706196
9.997,-56.9825952308191
9.998,-57.7850989208073
9.999,-58.5878444067122
10.0,-59.3907969572985
10.001,-60.193921745859
10.002,-60.9971838521696
10.003,-61.8005482645272
10.004,-62.6039798818866
10.005,-63.4074435161022
10.006,-64.2109038942943
10.007,-65.0143256613541
10.008,-65.8176733825968
10.009,-66.6209115465696
10.01,-67.4240045680493
10.011,-68.2269167912125
10.012,-69.0296124930015
10.013,-69.8320558867188
10.014,-70.6342111258168
10.015,-71.4360423079276
10.016,-72.2375134791303
10.017,-73.0385886384631
10.018,-73.8392317426855
10.019,-74.6394067113045
10.02,-75.4390774318673
10.021,-76.2382077655252
10.022,-77.0367615528663
10.023,-77.8347026200427
10.024,-78.6319947851609
10.025,-79.4286018649701
10.026,-80.2244876818282
10.027,-81.0196160709502
10.028,-81.8139508879403
10.029,-82.607456016606
10.03,-83.4000953770471
10.031,-84.1918329340171
10.032,-84.9826327055453
10.033,-85.7724587718396
10.034,-86.5612752844204
10.035,-87.3490464755167
10.036,-88.1357366676909
10.037,-88.9213102836949
10.038,-89.7057318565441
10.039,-90.4889660397958
10.04,-91.2709776180197
10.041,-92.0517315174499
10.042,-92.8311928168076
10.043,-93.6093267582692
10.044,-94.3860987585803
10.045,-95.1614744202842
10.046,-95.9354195430641
10.047,-96.7079001351694
10.048,-97.4788824249166
10.049,-98.2483328722482
10.05,-99.016218180328
