Frequency (GHz),Phase (deg)
9.95,8.55908865805487
9.951,7.84306445771344
9.952,7.12543650617659
9.953,6.40623039320072
9.954,5.68547202607018
9.955,4.96318762487484
9.956,4.23940371773295
9.957,3.51414713594678
9.958,2.78744500911923
9.959,2.05932476022037
9.96,1.32981410060934
9.961,0.598941025024517
9.962,-0.133266193463573
9.963,-0.866779008528736
9.964,-1.60156860568766
9.965,-2.33760590742623
9.966,-3.07486157833679
9.967,-3.81330603028462
9.968,-4.55290942757633
9.969,-5.29364169214378
9.97,-6.03547250874095
9.971,-6.7783713301424
9.972,-7.52230738235477
9.973,-8.26724966982756
9.974,-9.01316698067298
9.975,-9.76002789188884
9.976,-10.5078007745818
9.977,-11.2564537992038
9.978,-12.0059549407824
9.979,-12.756271984166
9.98,-13.5073725292705
9.981,-14.2592239963352
9.982,-15.0117936311902
9.983,-15.7650485105359
9.984,-16.5189555472343
9.985,-17.2734814956205
9.986,-18.0285929568292
9.987,-18.7842563841522
9.988,-19.5404380884116
9.989,-20.2971042433713
9.99,-21.054220891176
9.991,-21.8117539478277
9.992,-22.569669208707
9.993,-23.3279323541325
9.994,-24.0865089549746
9.995,-24.8453644783203
9.996,-25.604464293191
9.997,-26.3637736763313
9.998,-27.1232578180532
9.999,-27.8828818281563
10.0,-28.642610741917
10.001,-29.4024095261616
10.002,-30.1622430854155
10.003,-30.9220762681392
10.004,-31.6818738730565
10.005,-32.4416006555703
10.006,-33.201221334276
10.007,-33.9607005975755
10.008,-34.7200031103912
10.009,-35.4790935209773
10.01,-36.2379364678506
10.011,-36.9964965868163
10.012,-37.754738518101
10.013,-38.5126269136143
10.014,-39.2701264442987
10.015,-40.0272018076015
10.016,-40.7838177350575
10.017,-41.5399389999802
10.018,-42.2955304252601
10.019,-43.0505568912732
10.02,-43.8049833438962
10.021,-44.558774802625
10.022,-45.3118963687872
10.023,-46.0643132338671
10.024,-46.8159906879062
10.025,-47.5668941280081
10.026,-48.316989066923
10.027,-49.0662411417096
10.028,-49.814616122475
10.029,-50.5620799211838
10.03,-51.3085986005283
10.031,-52.0541383828544
10.032,-52.7986656591293
10.033,-53.5421469979692
10.034,-54.2845491546777
10.035,-55.0258390803245
10.036,-55.7659839308331
10.037,-56.5049510760782
10.038,-57.242708108984
10.039,-57.9792228546103
10.04,-58.7144633792164
10.041,-59.4483979992971
10.042,-60.1809952905815
10.043,-60.9122240969765
10.044,-61.6420535394565
10.045,-62.3704530248773
10.046,-63.0973922547159
10.047,-63.8228412337139
10.048,-64.5467702784232
10.049,-65.2691500256412
10.05,-65.9899514407249
