Frequency (GHz),Phase (deg)
9.95,-134.924343266345
9.951,-135.762102882691
9.952,-136.601635765465
9.953,-137.442909682786
9.954,-138.285892347197
9.955,-139.130551426867
9.956,-139.976854556271
9.957,-140.824769346388
9.958,-141.674263394339
9.959,-142.525304292465
9.96,-143.37785963683
9.961,-144.231897035115
9.962,-145.087384113889
9.963,-145.94428852525
9.964,-146.802577952803
9.965,-147.662220116985
9.966,-148.523182779696
9.967,-149.385433748267
9.968,-150.248940878715
9.969,-151.113672078308
9.97,-151.979595307434
9.971,-152.846678580751
9.972,-153.714889967656
9.973,-154.584197592039
9.974,-155.454569631347
9.975,-156.325974314968
9.976,-157.198379921927
9.977,-158.071754777922
9.978,-158.946067251706
9.979,-159.821285750827
9.98,-160.697378716753
9.981,-161.574314619392
9.982,-162.452061951025
9.983,-163.330589219702
9.984,-164.209864942076
9.985,-165.08985763576
9.986,-165.970535811182
9.987,-166.851867963009
9.988,-167.733822561149
9.989,-168.616368041365
9.99,-169.499472795548
9.991,-170.383105161672
9.992,-171.267233413474
9.993,-172.151825749895
9.994,-173.036850284326
9.995,-173.92227503369
9.996,-174.808067907408
9.997,-175.694196696294
9.998,-176.580629061411
9.999,-177.467332522934
10.0,-178.354274449076
10.001,-179.241422045096
10.002,-180.128742342463
10.003,-181.016202188186
10.004,-181.90376823439
10.005,-182.791406928145
10.006,-183.679084501623
10.007,-184.566766962604
10.008,-185.454420085387
10.009,-186.342009402128
10.01,-187.229500194679
10.011,-188.116857486931
10.012,-189.004046037715
10.013,-189.891030334319
10.014,-190.77777458661
10.015,-191.664242721841
10.016,-192.55039838015
10.017,-193.436204910792
10.018,-194.321625369125
10.019,-195.20662251439
10.02,-196.091158808301
10.021,-196.97519641447
10.022,-197.858697198682
10.023,-198.741622730065
10.024,-199.623934283127
10.025,-200.50559284072
10.026,-201.386559097906
10.027,-202.266793466762
10.028,-203.146256082104
10.029,-204.02490680816
10.03,-204.902705246175
10.031,-205.779610742947
10.032,-206.655582400293
10.033,-207.530579085454
10.034,-208.404559442397
10.035,-209.277481904018
10.036,-210.149304705245
10.037,-211.019985896986
10.038,-211.88948336095
10.039,-212.757754825267
10.04,-213.624757880922
10.041,-214.49044999895
10.042,-215.354788548378
10.043,-216.21773081486
10.044,-217.079234020005
10.045,-217.939255341315
10.046,-218.79775193274
10.047,-219.654680945777
10.048,-220.509999551087
10.049,-221.363664960578
10.05,-222.215634449923
