Frequency (GHz),Phase (deg)
9.95,-101.282506818136
9.951,-102.046183888755
9.952,-102.811544845532
9.953,-103.578562833978
9.954,-104.347210760024
9.955,-105.117461296208
9.956,-105.889286887743
9.957,-106.662659758503
9.958,-107.437551916863
9.959,-108.213935161418
9.96,-108.991781086571
9.961,-109.771061087954
9.962,-110.55174636771
9.963,-111.333807939598
9.964,-112.117216633934
9.965,-112.901943102349
9.966,-113.687957822365
9.967,-114.475231101789
9.968,-115.263733082904
9.969,-116.053433746469
9.97,-116.844302915523
9.971,-117.636310258985
9.972,-118.429425295052
9.973,-119.223617394403
9.974,-120.018855783189
9.975,-120.815109545842
9.976,-121.612347627666
9.977,-122.410538837254
9.978,-123.209651848706
9.979,-124.009655203662
9.98,-124.810517313162
9.981,-125.612206459327
9.982,-126.414690796882
9.983,-127.217938354521
9.984,-128.021917036124
9.985,-128.826594621834
9.986,-129.631938769009
9.987,-130.437917013064
9.988,-131.244496768198
9.989,-132.051645328035
9.99,-132.859329866189
9.991,-133.667517436757
9.992,-134.476174974766
9.993,-135.285269296579
9.994,-136.094767100283
9.995,-136.904634966073
9.996,-137.714839356629
9.997,-138.525346617541
9.998,-139.336122977757
9.999,-140.147134550095
10.0,-140.958347331825
10.001,-141.769727205343
10.002,-142.581239938948
10.003,-143.392851187742
10.004,-144.20452649467
10.005,-145.016231291706
10.006,-145.827930901214
10.007,-146.639590537494
10.008,-147.451175308524
10.009,-148.26265021791
10.01,-149.073980167081
10.011,-149.885129957704
10.012,-150.696064294358
10.013,-151.506747787491
10.014,-152.317144956627
10.015,-153.127220233879
10.016,-153.936937967752
10.017,-154.746262427261
10.018,-155.555157806348
10.019,-156.363588228636
10.02,-157.171517752507
10.021,-157.978910376513
10.022,-158.785730045118
10.023,-159.591940654797
10.024,-160.397506060465
10.025,-161.202390082254
10.026,-162.006556512642
10.027,-162.809969123916
10.028,-163.612591675978
10.029,-164.4143879245
10.03,-165.215321629401
10.031,-166.015356563658
10.032,-166.814456522435
10.033,-167.612585332539
10.034,-168.409706862168
10.035,-169.205785030962
10.036,-170.00078382034
10.037,-170.794667284108
10.038,-171.587399559337
10.039,-172.378944877476
10.04,-173.169267575712
10.041,-173.958332108538
10.042,-174.746103059534
10.043,-175.532545153326
10.044,-176.317623267716
10.045,-177.101302445964
10.046,-177.883547909204
10.047,-178.664325068966
10.048,-179.443599539802
10.049,-180.221337151975
10.05,-180.997503964212
