Frequency (GHz),Phase (deg)
9.95,-108.079139896757
9.951,-108.810669813829
9.952,-109.543785511026
9.953,-110.278461112348
9.954,-111.01467045481
9.955,-111.752387093364
9.956,-112.491584305831
9.957,-113.232235097847
9.958,-113.974312207797
9.959,-114.717788111735
9.96,-115.46263502831
9.961,-116.208824923653
9.962,-116.956329516256
9.963,-117.705120281816
9.964,-118.455168458055
9.965,-119.206445049498
9.966,-119.958920832221
9.967,-120.712566358555
9.968,-121.467351961753
9.969,-122.223247760604
9.97,-122.98022366401
9.971,-123.738249375513
9.972,-124.497294397776
9.973,-125.257328037017
9.974,-126.018319407393
9.975,-126.780237435345
9.976,-127.543050863891
9.977,-128.306728256883
9.978,-129.071238003215
9.979,-129.836548321003
9.98,-130.602627261718
9.981,-131.369442714298
9.982,-132.136962409224
9.983,-132.905153922578
9.984,-133.673984680074
9.985,-134.443421961087
9.986,-135.213432902656
9.987,-135.983984503502
9.988,-136.755043628033
9.989,-137.526577010365
9.99,-138.298551258358
9.991,-139.070932857666
9.992,-139.843688175826
9.993,-140.616783466376
9.994,-141.390184873011
9.995,-142.163858433797
9.996,-142.937770085434
9.997,-143.711885667587
9.998,-144.486170927286
9.999,-145.260591523406
10.0,-146.035113031224
10.001,-146.809700947082
10.002,-147.584320693137
10.003,-148.358937622221
10.004,-149.133517022816
10.005,-149.90802412414
10.006,-150.682424101366
10.007,-151.456682080966
10.008,-152.230763146192
10.009,-153.004632342692
10.01,-153.778254684287
10.011,-154.551595158878
10.012,-155.324618734509
10.013,-156.097290365611
10.014,-156.869574999365
10.015,-157.641437582261
10.016,-158.412843066799
10.017,-159.183756418367
10.018,-159.954142622274
10.019,-160.723966690954
10.02,-161.493193671335
10.021,-162.261788652372
10.022,-163.02971677273
10.023,-163.796943228648
10.024,-164.563433281936
10.025,-165.329152268145
10.026,-166.09406560487
10.027,-166.858138800212
10.028,-167.621337461361
10.029,-168.383627303327
10.03,-169.144974157795
10.031,-169.90534398209
10.032,-170.664702868256
10.033,-171.423017052256
10.034,-172.18025292324
10.035,-172.936377032921
10.036,-173.691356105012
10.037,-174.445157044737
10.038,-175.1977469484
10.039,-175.949093112996
10.04,-176.699163045852
10.041,-177.447924474297
10.042,-178.195345355345
10.043,-178.941393885368
10.044,-179.686038509764
10.045,-180.429247932597
10.046,-181.170991126203
10.047,-181.911237340737
10.048,-182.649956113667
10.049,-183.387117279188
10.05,-184.122690977547
