Frequency (GHz),Phase (deg)
9.95,-41.0944790298675
9.951,-41.7509335171642
9.952,-42.408993482831
9.953,-43.0686340103358
9.954,-43.729829768384
9.955,-44.3925550151382
9.956,-45.0567836026607
9.957,-45.7224889815955
9.958,-46.3896442060648
9.959,-47.0582219387938
9.96,-47.728194456461
9.961,-48.3995336552637
9.962,-49.0722110567049
9.963,-49.7461978135972
9.964,-50.4214647162746
9.965,-51.0979821990212
9.966,-51.7757203466985
9.967,-52.4546489015891
9.968,-53.1347372704301
9.969,-53.8159545316472
9.97,-54.498269442786
9.971,-55.1816504481271
9.972,-55.8660656864929
9.973,-56.5514829992304
9.974,-57.2378699383761
9.975,-57.9251937749917
9.976,-58.6134215076655
9.977,-59.3025198711854
9.978,-59.9924553453612
9.979,-60.6831941640082
9.98,-61.3747023240764
9.981,-62.0669455949225
9.982,-62.7598895277235
9.983,-63.4534994650229
9.984,-64.147740550401
9.985,-64.842577738273
9.986,-65.5379758037967
9.987,-66.2338993529006
9.988,-66.9303128324064
9.989,-67.627180540259
9.99,-68.3244666358456
9.991,-69.0221351504013
9.992,-69.7201499975007
9.993,-70.4184749836183
9.994,-71.1170738187625
9.995,-71.8159101271707
9.996,-72.5149474580577
9.997,-73.2141492964214
9.998,-73.9134790738845
9.999,-74.6129001795782
10.0,-75.3123759710528
10.001,-76.0118697852178
10.002,-76.7113449492954
10.003,-77.4107647917856
10.004,-78.11009265344
10.005,-78.8092918982283
10.006,-79.5083259242989
10.007,-80.2071581749263
10.008,-80.9057521494358
10.009,-81.6040714140932
10.01,-82.3020796129741
10.011,-82.999740478779
10.012,-83.6970178435992
10.013,-84.3938756496452
10.014,-85.0902779598937
10.015,-85.7861889686769
10.016,-86.4815730121973
10.017,-87.1763945789613
10.018,-87.8706183201226
10.019,-88.5642090597346
10.02,-89.2571318049045
10.021,-89.94935175584
10.022,-90.6408343157777
10.023,-91.3315451008066
10.024,-92.0214499495507
10.025,-92.7105149327338
10.026,-93.3987063626024
10.027,-94.0859908022053
10.028,-94.7723350745264
10.029,-95.4577062714655
10.03,-96.1420717626584
10.031,-96.8253992041325
10.032,-97.5076565467859
10.033,-98.1888120447101
10.034,-98.8688342633113
10.035,-99.5476920872608
10.036,-100.22535472825
10.037,-100.901791732552
10.038,-101.57697298839
10.039,-102.250868733094
10.04,-102.923449560063
10.041,-103.594686425502
10.042,-104.264550654961
10.043,-104.933013949647
10.044,-105.600048392516
10.045,-106.265626454145
10.046,-106.929720998379
10.047,-107.592305287744
10.048,-108.253352988629
10.049,-108.912838176243
10.05,-109.570735339332
