Frequency (GHz),Phase (deg)
9.95,-70.201490550036
9.951,-70.9011147389317
9.952,-71.6022216176765
9.953,-72.304784448738
9.954,-73.0087761654285
9.955,-73.71416937745
9.956,-74.4209363765501
9.957,-75.1290491423001
9.958,-75.8384793479689
9.959,-76.5491983665035
9.96,-77.2611772766091
9.961,-77.9743868689194
9.962,-78.688797652258
9.963,-79.4043798599863
9.964,-80.1211034564282
9.965,-80.8389381433768
9.966,-81.5578533666662
9.967,-82.2778183228254
9.968,-82.9988019657847
9.969,-83.7207730136499
9.97,-84.4436999555369
9.971,-85.1675510584557
9.972,-85.8922943742541
9.973,-86.6178977466033
9.974,-87.3443288180354
9.975,-88.071555037023
9.976,-88.7995436650967
9.977,-89.528261784011
9.978,-90.2576763029358
9.979,-90.9877539656926
9.98,-91.7184613580184
9.981,-92.4497649148627
9.982,-93.1816309277162
9.983,-93.9140255519683
9.984,-94.6469148142903
9.985,-95.3802646200489
9.986,-96.1140407607407
9.987,-96.8482089214603
9.988,-97.5827346883838
9.989,-98.3175835562839
9.99,-99.0527209360647
9.991,-99.7881121623196
9.992,-100.523722500918
9.993,-101.259517156606
9.994,-101.995461280639
9.995,-102.731519978435
9.996,-103.467658317239
9.997,-104.203841333833
9.998,-104.940034042249
9.999,-105.67620144151
10.0,-106.412308523398
10.001,-107.148320280239
10.002,-107.884201712714
10.003,-108.619917837683
10.004,-109.355433696049
10.005,-110.090714360618
10.006,-110.825724943998
10.007,-111.560430606512
10.008,-112.294796564128
10.009,-113.028788096403
10.01,-113.762370554457
10.011,-114.495509368945
10.012,-115.22817005805
10.013,-115.960318235493
10.014,-116.691919618549
10.015,-117.42294003606
10.016,-118.153345436473
10.017,-118.88310189587
10.018,-119.612175625993
10.019,-120.340532982278
10.02,-121.068140471877
10.021,-121.794964761672
10.022,-122.520972686273
10.023,-123.246131256008
10.024,-123.970407664879
10.025,-124.693769298508
10.026,-125.416183742045
10.027,-126.137618788045
10.028,-126.858042444302
10.029,-127.577422941651
10.03,-128.295728741711
10.031,-129.012928544577
10.032,-129.728991296452
10.033,-130.443886197227
10.034,-131.157582707968
10.035,-131.870050558349
10.036,-132.581259753991
10.037,-133.291180583717
10.038,-133.999783626713
10.039,-134.707039759595
10.04,-135.412920163362
10.041,-136.117396330241
10.042,-136.82044007042
10.043,-137.52202351865
10.044,-138.222119140723
10.045,-138.920699739812
10.046,-139.617738462671
10.047,-140.313208805689
10.048,-141.007084620789
10.049,-141.699340121173
10.05,-142.389949886905
