Frequency (GHz),Phase (deg)
9.95,-85.8636224713528
9.951,-86.6678427313987
9.952,-87.4737470768384
9.953,-88.281304751683
9.954,-89.0904848408017
9.955,-89.9012562792782
9.956,-90.7135878615031
9.957,-91.5274482500014
9.958,-92.3428059839537
9.959,-93.1596294874094
9.96,-93.9778870771782
9.961,-94.7975469703723
9.962,-95.6185772915997
9.963,-96.4409460797894
9.964,-97.264621294633
9.965,-98.0895708226441
9.966,-98.91576248281
9.967,-99.7431640318514
9.968,-100.571743169057
9.969,-101.401467540706
9.97,-102.232304744069
9.971,-103.064222330984
9.972,-103.897187811014
9.973,-104.731168654167
9.974,-105.566132293205
9.975,-106.402046125531
9.976,-107.238877514658
9.977,-108.076593791271
9.978,-108.915162253887
9.979,-109.754550169127
9.98,-110.594724771594
9.981,-111.435653263389
9.982,-112.27730281327
9.983,-113.119640555458
9.984,-113.96263358812
9.985,-114.806248971539
9.986,-115.650453725982
9.987,-116.495214829306
9.988,-117.340499214292
9.989,-118.186273765753
9.99,-119.032505317421
9.991,-119.879160648648
9.992,-120.726206480941
9.993,-121.573609474341
9.994,-122.421336223694
9.995,-123.269353254829
9.996,-124.117627020656
9.997,-124.966123897236
9.998,-125.81481017983
9.999,-126.663652078957
10.0,-127.512615716498
10.001,-128.361667121863
10.002,-129.21077222825
10.003,-130.05989686903
10.004,-130.909006774276
10.005,-131.758067567467
10.006,-132.607044762396
10.007,-133.455903760304
10.008,-134.304609847269
10.009,-135.153128191865
10.01,-136.001423843138
10.011,-136.849461728895
10.012,-137.697206654341
10.013,-138.544623301102
10.014,-139.391676226624
10.015,-140.238329863985
10.016,-141.08454852214
10.017,-141.930296386618
10.018,-142.77553752067
10.019,-143.620235866904
10.02,-144.46435524941
10.021,-145.307859376386
10.022,-146.150711843278
10.023,-146.992876136452
10.024,-147.834315637376
10.025,-148.674993627365
10.026,-149.514873292846
10.027,-150.353917731175
10.028,-151.192089956993
10.029,-152.029352909137
10.03,-152.865669458078
10.031,-153.701002413909
10.032,-154.535314534843
10.033,-155.368568536272
10.034,-156.200727100303
10.035,-157.031752885821
10.036,-157.861608539038
10.037,-158.690256704516
10.038,-159.517660036667
10.039,-160.343781211686
10.04,-161.168582939917
10.041,-161.992027978632
10.042,-162.814079145198
10.043,-163.634699330602
10.044,-164.453851513338
10.045,-165.271498773591
10.046,-166.087604307739
10.047,-166.902131443102
10.048,-167.715043652949
10.049,-168.526304571714
10.05,-169.335878010396
