Frequency (GHz),Phase (deg)
9.95,-55.5884702976122
9.951,-56.5266702160684
9.952,-57.4668633616513
9.953,-58.4090050666244
9.954,-59.3530508780445
9.955,-60.2989565844752
9.956,-61.2466782415136
9.957,-62.1961721960819
9.958,-63.1473951093912
9.959,-64.1003039785345
9.96,-65.0548561566503
9.961,-66.0110093715932
9.962,-66.9687217430711
9.963,-67.9279517982017
9.964,-68.8886584854391
9.965,-69.8508011868473
9.966,-70.8143397286704
9.967,-71.7792343901987
9.968,-72.7454459108756
9.969,-73.7129354956494
9.97,-74.6816648185537
9.971,-75.6515960244976
9.972,-76.6226917292774
9.973,-77.5949150177959
9.974,-78.5682294405074
9.975,-79.5425990080946
9.976,-80.5179881843879
9.977,-81.4943618775648
9.978,-82.4716854296299
9.979,-83.4499246042286
9.98,-84.4290455728144
9.981,-85.409014899212
9.982,-86.389799522624
9.983,-87.3713667391243
9.984,-88.3536841816863
9.985,-89.3367197988111
9.986,-90.3204418318012
9.987,-91.3048187907625
9.988,-92.2898194293752
9.989,-93.2754127185283
9.99,-94.261567818874
9.991,-95.2482540523841
9.992,-96.2354408729927
9.993,-97.2230978363951
9.994,-98.2111945690997
9.995,-99.1997007368135
9.996,-100.188586012247
9.997,-101.177820042442
9.998,-102.167372415706
9.999,-103.157212628241
10.0,-104.147310050583
10.001,-105.137633893938
10.002,-106.128153176506
10.003,-107.118836689906
10.004,-108.109652965799
10.005,-109.100570242806
10.006,-110.091556433816
10.007,-111.082579093808
10.008,-112.073605388261
10.009,-113.064602062255
10.01,-114.055535410397
10.011,-115.046371247615
10.012,-116.037074880955
10.013,-117.027611082478
10.014,-118.017944063326
10.015,-119.008037449062
10.016,-119.997854256378
10.017,-120.987356871253
10.018,-121.976507028635
10.019,-122.965265793742
10.02,-123.953593545049
10.021,-124.941449959041
10.022,-125.928793996784
10.023,-126.915583892409
10.024,-127.901777143528
10.025,-128.887330503676
10.026,-129.872199976803
10.027,-130.856340813869
10.028,-131.839707511575
10.029,-132.822253813275
10.03,-133.80393271208
10.031,-134.784696456187
10.032,-135.764496556424
10.033,-136.743283796067
10.034,-137.721008242863
10.035,-138.697619263311
10.036,-139.673065539147
10.037,-140.647295086039
10.038,-141.620255274454
10.039,-142.591892852661
10.04,-143.562153971833
10.041,-144.530984213199
10.042,-145.498328617191
10.043,-146.464131714528
10.044,-147.428337559165
10.045,-148.390889763029
10.046,-149.351731532483
10.047,-150.310805706402
10.048,-151.268054795793
10.049,-152.223421024856
10.05,-153.176846373384
