Frequency (GHz),Phase (deg)
9.95,-116.888970488837
9.951,-117.552355805309
9.952,-118.217059141731
9.953,-118.883055438369
9.954,-119.550319320307
9.955,-120.218825102045
9.956,-120.88854679222
9.957,-121.559458098491
9.958,-122.231532432553
9.959,-122.904742915289
9.96,-123.579062382069
9.961,-124.254463388174
9.962,-124.930918214355
9.963,-125.608398872533
9.964,-126.28687711161
9.965,-126.966324423421
9.966,-127.6467120488
9.967,-128.328010983779
9.968,-129.010191985895
9.969,-129.693225580618
9.97,-130.377082067895
9.971,-131.061731528807
9.972,-131.747143832328
9.973,-132.4332886422
9.974,-133.120135423908
9.975,-133.807653451754
9.976,-134.495811816036
9.977,-135.184579430319
9.978,-135.873925038799
9.979,-136.563817223765
9.98,-137.254224413136
9.981,-137.945114888098
9.982,-138.636456790812
9.983,-139.328218132206
9.984,-140.020366799847
9.985,-140.712870565878
9.986,-141.405697095033
9.987,-142.098813952718
9.988,-142.792188613152
9.989,-143.485788467576
9.99,-144.179580832515
9.991,-144.873532958095
9.992,-145.567612036415
9.993,-146.26178520996
9.994,-146.956019580069
9.995,-147.650282215432
9.996,-148.344540160634
9.997,-149.038760444728
9.998,-149.732910089838
9.999,-150.426956119791
10.0,-151.120865568765
10.001,-151.814605489968
10.002,-152.508142964313
10.003,-153.201445109121
10.004,-153.89447908682
10.005,-154.587212113646
10.006,-155.279611468347
10.007,-155.971644500874
10.008,-156.663278641069
10.009,-157.354481407321
10.01,-158.045220415224
10.011,-158.735463386194
10.012,-159.425178156051
10.013,-160.11433268359
10.014,-160.802895059089
10.015,-161.490833512783
10.016,-162.178116423288
10.017,-162.864712325971
10.018,-163.550589921256
10.019,-164.235718082873
10.02,-164.920065866031
10.021,-165.60360251552
10.022,-166.286297473732
10.023,-166.9681203886
10.024,-167.649041121441
10.025,-168.329029754712
10.026,-169.008056599657
10.027,-169.686092203862
10.028,-170.36310735868
10.029,-171.039073106565
10.03,-171.713960748266
10.031,-172.38774184991
10.032,-173.060388249937
10.033,-173.731872065933
10.034,-174.402165701287
10.035,-175.071241851733
10.036,-175.739073511727
10.037,-176.405633980679
10.038,-177.070896869031
10.039,-177.734836104171
10.04,-178.397425936178
10.041,-179.058640943412
10.042,-179.718456037918
10.043,-180.376846470666
10.044,-181.033787836608
10.045,-181.689256079549
10.046,-182.343227496844
10.047,-182.995678743901
10.048,-183.646586838492
10.049,-184.295929164879
10.05,-184.943683477742
