Frequency (GHz),Phase (deg)
9.95,-155.404290390971
9.951,-156.208818040083
9.952,-157.015097255164
9.953,-157.823098124855
9.954,-158.632790577703
9.955,-159.444144390907
9.956,-160.257129198762
9.957,-161.07171450084
9.958,-161.887869669831
9.959,-162.70556395907
9.96,-163.524766509719
9.961,-164.345446357586
9.962,-165.167572439573
9.963,-165.991113599747
9.964,-166.816038594999
9.965,-167.642316100317
9.966,-168.469914713624
9.967,-169.298802960217
9.968,-170.128949296754
9.969,-170.960322114824
9.97,-171.792889744075
9.971,-172.626620454899
9.972,-173.461482460692
9.973,-174.297443919656
9.974,-175.134472936177
9.975,-175.972537561775
9.976,-176.811605795608
9.977,-177.651645584581
9.978,-178.492624823016
9.979,-179.334511351944
9.98,-180.177272957984
9.981,-181.020877371857
9.982,-181.865292266527
9.983,-182.710485254994
9.984,-183.55642388775
9.985,-184.403075649926
9.986,-185.250407958126
9.987,-186.098388157004
9.988,-186.946983515566
9.989,-187.796161223248
9.99,-188.645888385782
9.991,-189.496132020872
9.992,-190.346859053712
9.993,-191.198036312367
9.994,-192.049630523042
9.995,-192.901608305279
9.996,-193.753936167086
9.997,-194.606580500054
9.998,-195.459507574472
9.999,-196.312683534471
10.0,-197.166074393235
10.001,-198.019646028305
10.002,-198.873364176996
10.003,-199.727194431974
10.004,-200.58110223701
10.005,-201.435052882935
10.006,-202.289011503848
10.007,-203.142943073579
10.008,-203.996812402453
10.009,-204.850584134367
10.01,-205.704222744229
10.011,-206.557692535765
10.012,-207.41095763971
10.013,-208.263982012457
10.014,-209.116729435121
10.015,-209.969163513081
10.016,-210.821247676021
10.017,-211.672945178465
10.018,-212.524219100846
10.019,-213.375032351115
10.02,-214.225347666911
10.021,-215.075127618304
10.022,-215.924334611107
10.023,-216.77293089081
10.024,-217.620878547083
10.025,-218.468139518914
10.026,-219.314675600349
10.027,-220.160448446854
10.028,-221.005419582285
10.029,-221.849550406495
10.03,-222.69280220354
10.031,-223.535136150507
10.032,-224.376513326932
10.033,-225.216894724843
10.034,-226.056241259363
10.035,-226.894513779906
10.036,-227.731673081924
10.037,-228.567679919214
10.038,-229.402495016746
10.039,-230.236079084012
10.04,-231.068392828854
10.041,-231.899396971776
10.042,-232.729052260698
10.043,-233.557319486131
10.044,-234.384159496754
10.045,-235.209533215355
10.046,-236.033401655119
10.047,-236.855725936228
10.048,-237.67646730274
10.049,-238.495587139721
10.05,-239.3130469906
