Frequency (GHz),Phase (deg)
9.95,-150.45902683104
9.951,-151.123382943869
9.952,-151.789132200947
9.953,-152.456249362084
9.954,-153.124708842781
9.955,-153.79448471869
9.956,-154.465550730248
9.957,-155.137880287484
9.958,-155.811446474988
9.959,-156.486222057045
9.96,-157.162179482941
9.961,-157.839290892425
9.962,-158.517528121332
9.963,-159.196862707368
9.964,-159.877265896047
9.965,-160.55870864679
9.966,-161.24116163916
9.967,-161.924595279269
9.968,-162.608979706316
9.969,-163.294284799271
9.97,-163.980480183713
9.971,-164.667535238788
9.972,-165.355419104324
9.973,-166.044100688069
9.974,-166.733548673055
9.975,-167.423731525109
9.976,-168.114617500462
9.977,-168.806174653509
9.978,-169.498370844662
9.979,-170.19117374834
9.98,-170.88455086105
9.981,-171.578469509596
9.982,-172.27289685938
9.983,-172.967799922813
9.984,-173.663145567813
9.985,-174.358900526413
9.986,-175.055031403444
9.987,-175.751504685314
9.988,-176.448286748864
9.989,-177.14534387031
9.99,-177.842642234248
9.991,-178.540147942739
9.992,-179.237827024457
9.993,-179.935645443895
9.994,-180.633569110633
9.995,-181.331563888653
9.996,-182.029595605709
9.997,-182.727630062735
9.998,-183.425633043289
9.999,-184.123570323039
10.0,-184.82140767927
10.001,-185.519110900417
10.002,-186.216645795615
10.003,-186.913978204266
10.004,-187.611074005611
10.005,-188.307899128304
10.006,-189.004419559985
10.007,-189.700601356842
10.008,-190.396410653167
10.009,-191.091813670876
10.01,-191.786776729026
10.011,-192.481266253287
10.012,-193.175248785369
10.013,-193.868690992437
10.014,-194.561559676443
10.015,-195.253821783429
10.016,-195.945444412754
10.017,-196.63639482627
10.018,-197.326640457412
10.019,-198.016148920216
10.02,-198.70488801826
10.021,-199.392825753506
10.022,-200.079930335049
10.023,-200.766170187769
10.024,-201.451513960871
10.025,-202.135930536315
10.026,-202.81938903713
10.027,-203.501858835593
10.028,-204.183309561295
10.029,-204.863711109056
10.03,-205.543033646711
10.031,-206.221247622743
10.032,-206.898323773763
10.033,-207.574233131846
10.034,-208.248947031695
10.035,-208.922437117639
10.036,-209.594675350465
10.037,-210.265634014075
10.038,-210.935285721956
10.039,-211.60360342348
10.04,-212.270560410002
10.041,-212.936130320773
10.042,-213.600287148663
10.043,-214.263005245671
10.044,-214.92425932825
10.045,-215.584024482414
10.046,-216.242276168648
10.047,-216.898990226594
10.048,-217.55414287954
10.049,-218.207710738683
10.05,-218.859670807182
