Frequency (GHz),Phase (deg)
9.95,-161.130577316421
9.951,-161.898024348189
9.952,-162.667175974019
9.953,-163.438004734121
9.954,-164.210482932861
9.955,-164.984582645354
9.956,-165.760275723923
9.957,-166.537533804452
9.958,-167.31632831259
9.959,-168.096630469815
9.96,-168.878411299339
9.961,-169.661641631846
9.962,-170.446292111056
9.963,-171.232333199106
9.964,-172.019735181734
9.965,-172.808468173274
9.966,-173.598502121433
9.967,-174.389806811875
9.968,-175.182351872576
9.969,-175.976106777962
9.97,-176.771040852839
9.971,-177.567123276077
9.972,-178.364323084095
9.973,-179.162609174097
9.974,-179.961950307102
9.975,-180.762315110741
9.976,-181.563672081835
9.977,-182.365989588766
9.978,-183.169235873616
9.979,-183.97337905412
9.98,-184.778387125403
9.981,-185.584227961527
9.982,-186.390869316855
9.983,-187.198278827235
9.984,-188.006424011013
9.985,-188.815272269891
9.986,-189.624790889641
9.987,-190.43494704068
9.988,-191.245707778525
9.989,-192.057040044137
9.99,-192.868910664175
9.991,-193.681286351163
9.992,-194.494133703596
9.993,-195.307419205994
9.994,-196.121109228925
9.995,-196.935170029006
9.996,-197.749567748902
9.997,-198.564268417352
9.998,-199.379237949215
9.999,-200.19444214557
10.0,-201.009846693893
10.001,-201.825417168303
10.002,-202.641119029932
10.003,-203.456917627393
10.004,-204.272778197406
10.005,-205.088665865563
10.006,-205.904545647277
10.007,-206.72038244891
10.008,-207.536141069116
10.009,-208.351786200386
10.01,-209.167282430853
10.011,-209.982594246327
10.012,-210.797686032593
10.013,-211.61252207801
10.014,-212.42706657637
10.015,-213.241283630076
10.016,-214.055137253628
10.017,-214.868591377432
10.018,-215.681609851938
10.019,-216.494156452119
10.02,-217.3061948823
10.021,-218.117688781339
10.022,-218.928601728158
10.023,-219.738897247651
10.024,-220.548538816942
10.025,-221.35748987202
10.026,-222.165713814739
10.027,-222.973174020179
10.028,-223.779833844379
10.029,-224.58565663243
10.03,-225.390605726924
10.031,-226.194644476758
10.032,-226.997736246277
10.033,-227.799844424769
10.034,-228.600932436281
10.035,-229.400963749753
10.036,-230.199901889467
10.037,-230.997710445788
10.038,-231.794353086196
10.039,-232.589793566586
10.04,-233.383995742816
10.041,-234.176923582505
10.042,-234.968541177049
10.043,-235.758812753846
10.044,-236.547702688708
10.045,-237.335175518434
10.046,-238.12119595355
10.047,-238.905728891161
10.048,-239.68873942792
10.049,-240.47019287309
10.05,-241.250054761664
