Frequency (GHz),Phase (deg)
9.95,-30.1553574250952
9.951,-30.9803403967327
9.952,-31.8071798086567
9.953,-32.6358439915466
9.954,-33.4663011472892
9.955,-34.298519360932
9.956,-35.1324666122905
9.957,-35.9681107872038
9.958,-36.8054196883863
9.959,-37.6443610458654
9.96,-38.4849025269821
9.961,-39.3270117459206
9.962,-40.1706562727556
9.963,-41.0158036419921
9.964,-41.862421360575
9.965,-42.7104769153597
9.966,-43.5599377800126
9.967,-44.4107714213506
9.968,-45.2629453050779
9.969,-46.1164269009274
9.97,-46.9711836871957
9.971,-47.8271831546531
9.972,-48.684392809837
9.973,-49.5427801777096
9.974,-50.4023128036904
9.975,-51.2629582550552
9.976,-52.1246841217021
9.977,-52.9874580162996
9.978,-53.8512475738023
9.979,-54.7160204503626
9.98,-55.581744321631
9.981,-56.4483868804642
9.982,-57.3159158340542
9.983,-58.1842989004913
9.984,-59.0535038047747
9.985,-59.9234982742973
9.986,-60.7942500338133
9.987,-61.6657267999285
9.988,-62.5378962751134
9.989,-63.4107261412872
9.99,-64.2841840529837
9.991,-65.1582376301343
9.992,-66.0328544505006
9.993,-66.9080020417787
9.994,-67.7836478734169
9.995,-68.6597593481769
9.996,-69.5363037934676
9.997,-70.4132484525026
9.998,-71.2905604752988
9.999,-72.1682069095681
10.0,-73.046154691532
10.001,-73.9243706367059
10.002,-74.8028214306834
10.003,-75.6814736199649
10.004,-76.5602936028745
10.005,-77.4392476205954
10.006,-78.3183017483718
10.007,-79.1974218869178
10.008,-80.0765737540691
10.009,-80.9557228767112
10.01,-81.8348345830471
10.011,-82.7138739952117
10.012,-83.5928060222847
10.013,-84.4715953537604
10.014,-85.3502064534662
10.015,-86.2286035540008
10.016,-87.1067506517154
10.017,-87.984611502267
10.018,-88.8621496167761
10.019,-89.7393282586226
10.02,-90.6161104409073
10.021,-91.4924589246039
10.022,-92.3683362174184
10.023,-93.2437045734047
10.024,-94.1185259933177
10.025,-94.9927622257627
10.026,-95.8663747691317
10.027,-96.7393248743476
10.028,-97.6115735484327
10.029,-98.48308155891
10.03,-99.3538094390418
10.031,-100.223717493912
10.032,-101.092765807347
10.033,-101.960914249708
10.034,-102.828122486497
10.035,-103.694349987823
10.036,-104.559556038692
10.037,-105.423699750119
10.038,-106.286740071054
10.039,-107.148635801103
10.04,-108.009345604016
10.041,-108.868828021948
10.042,-109.727041490447
10.043,-110.583944354155
10.044,-111.439494883198
10.045,-112.293651290226
10.046,-113.146371748088
10.047,-113.997614408094
10.048,-114.847337418838
10.049,-115.695498945553
10.05,-116.542057189937
