Frequency (GHz),Phase (deg)
9.95,-149.737691045575
9.951,-150.505172902622
9.952,-151.274356079945
9.953,-152.045213408798
9.954,-152.817717485061
9.955,-153.591840675405
9.956,-154.367555123341
9.957,-155.144832755149
9.958,-155.923645285649
9.959,-156.703964223836
9.96,-157.485760878356
9.961,-158.269006362808
9.962,-159.053671600874
9.963,-159.839727331267
9.964,-160.627144112482
9.965,-161.415892327366
9.966,-162.20594218746
9.967,-162.997263737168
9.968,-163.789826857689
9.969,-164.58360127075
9.97,-165.378556542119
9.971,-166.174662084905
9.972,-166.97188716264
9.973,-167.770200892144
9.974,-168.56957224618
9.975,-169.369970055893
9.976,-170.171363013037
9.977,-170.973719672013
9.978,-171.777008451687
9.979,-172.581197637028
9.98,-173.386255380557
9.981,-174.192149703612
9.982,-174.998848497451
9.983,-175.806319524185
9.984,-176.61453041757
9.985,-177.423448683648
9.986,-178.233041701266
9.987,-179.043276722486
9.988,-179.854120872875
9.989,-180.665541151719
9.99,-181.477504432164
9.991,-182.289977461283
9.992,-183.102926860113
9.993,-183.916319123657
9.994,-184.730120620869
9.995,-185.544297594655
9.996,-186.358816161877
9.997,-187.173642313414
9.998,-187.988741914266
9.999,-188.804080703729
10.0,-189.619624295669
10.001,-190.435338178896
10.002,-191.251187717665
10.003,-192.067138152318
10.004,-192.883154600088
10.005,-193.699202056074
10.006,-194.515245394409
10.007,-195.331249369641
10.008,-196.147178618337
10.009,-196.962997660916
10.01,-197.778670903754
10.011,-198.594162641542
10.012,-199.409437059925
10.013,-200.224458238454
10.014,-201.039190153819
10.015,-201.853596683415
10.016,-202.667641609228
10.017,-203.481288622062
10.018,-204.294501326109
10.019,-205.107243243864
10.02,-205.919477821413
10.021,-206.731168434072
10.022,-207.542278392393
10.023,-208.352770948557
10.024,-209.162609303114
10.025,-209.97175661212
10.026,-210.78017599463
10.027,-211.587830540573
10.028,-212.394683318989
10.029,-213.200697386628
10.03,-214.005835796922
10.031,-214.81006160929
10.032,-215.613337898797
10.033,-216.415627766162
10.034,-217.21689434807
10.035,-218.017100827815
10.036,-218.816210446243
10.037,-219.614186512988
10.038,-220.410992417977
10.039,-221.206591643212
10.04,-222.000947774784
10.041,-222.794024515122
10.042,-223.585785695458
10.043,-224.37619528848
10.044,-225.165217421167
10.045,-225.952816387765
10.046,-226.738956662923
10.047,-227.523602914916
10.048,-228.306720018981
10.049,-229.088273070717
10.05,-229.868227399539
