Frequency (GHz),Phase (deg)
9.95,-97.8553806009167
9.951,-98.7961127231718
9.952,-99.7387604078786
9.953,-100.683279385177
9.954,-101.629625649472
9.955,-102.577755483945
9.956,-103.527625483767
9.957,-104.479192577959
9.958,-105.432414049821
9.959,-106.3872475559
9.96,-107.343651143433
9.961,-108.301583266227
9.962,-109.261002798922
9.963,-110.221869049628
9.964,-111.184141770866
9.965,-112.147781168821
9.966,-113.112747910855
9.967,-114.079003131295
9.968,-115.046508435442
9.969,-116.015225901828
9.97,-116.985118082702
9.971,-117.956148002739
9.972,-118.928279156002
9.973,-119.901475501136
9.974,-120.875701454843
9.975,-121.850921883623
9.976,-122.827102093842
9.977,-123.804207820127
9.978,-124.782205212138
9.979,-125.761060819747
9.98,-126.740741576678
9.981,-127.721214782632
9.982,-128.702448083976
9.983,-129.684409453029
9.984,-130.667067166009
9.985,-131.65038977971
9.986,-132.634346106955
9.987,-133.618905190927
9.988,-134.604036278407
9.989,-135.589708792033
9.99,-136.575892301628
9.991,-137.562556494695
9.992,-138.549671146158
9.993,-139.537206087421
9.994,-140.525131174861
9.995,-141.513416257807
9.996,-142.502031146124
9.997,-143.490945577492
9.998,-144.480129184452
9.999,-145.469551461343
10.0,-146.459181731205
10.001,-147.448989112758
10.002,-148.43894248754
10.003,-149.429010467326
10.004,-150.419161361897
10.005,-151.409363147279
10.006,-152.399583434539
10.007,-153.389789439243
10.008,-154.379947951663
10.009,-155.370025307833
10.01,-156.359987361555
10.011,-157.349799457438
10.012,-158.339426405051
10.013,-159.328832454324
10.014,-160.317981272221
10.015,-161.30683592081
10.016,-162.29535883681
10.017,-163.283511812672
10.018,-164.271255979287
10.019,-165.258551790383
10.02,-166.245359008685
10.021,-167.231636693897
10.022,-168.217343192557
10.023,-169.202436129841
10.024,-170.186872403332
10.025,-171.170608178836
10.026,-172.153598888253
10.027,-173.135799229542
10.028,-174.117163168827
10.029,-175.097643944634
10.03,-176.077194074304
10.031,-177.055765362568
10.032,-178.033308912285
10.033,-179.009775137382
10.034,-179.985113777914
10.035,-180.959273917289
10.036,-181.9322040016
10.037,-182.903851861041
10.038,-183.874164733384
10.039,-184.843089289449
10.04,-185.810571660533
10.041,-186.776557467736
10.042,-187.740991853128
10.043,-188.703819512675
10.044,-189.66498473086
10.045,-190.624431416921
10.046,-191.582103142609
10.047,-192.53794318138
10.048,-193.49189454894
10.049,-194.443900045016
10.05,-195.393902296279
