Frequency (GHz),Phase (deg)
9.95,-111.518554219093
9.951,-112.427292690228
9.952,-113.337911751284
9.953,-114.250371181218
9.954,-115.164630909312
9.955,-116.080651035399
9.956,-116.998391849105
9.957,-117.917813848062
9.958,-118.838877755031
9.959,-119.761544533889
9.96,-120.685775404464
9.961,-121.611531856144
9.962,-122.538775660255
9.963,-123.467468881164
9.964,-124.397573886074
9.965,-125.329053353497
9.966,-126.261870280375
9.967,-127.195987987847
9.968,-128.131370125622
9.969,-129.067980674974
9.97,-130.005783950338
9.971,-130.944744599511
9.972,-131.884827602461
9.973,-132.825998268736
9.974,-133.768222233502
9.975,-134.711465452216
9.976,-135.655694193928
9.977,-136.600875033284
9.978,-137.546974841191
9.979,-138.493960774227
9.98,-139.441800262787
9.981,-140.390460998029
9.982,-141.339910917629
9.983,-142.290118190423
9.984,-143.241051199938
9.985,-144.192678526901
9.986,-145.144968930736
9.987,-146.097891330141
9.988,-147.051414782774
9.989,-148.005508464118
9.99,-148.960141645581
9.991,-149.915283671897
9.992,-150.870903937903
9.993,-151.826971864734
9.994,-152.783456875539
9.995,-153.740328370763
9.996,-154.697555703075
9.997,-155.65510815203
9.998,-156.612954898519
9.999,-157.571064999102
10.0,-158.529407360283
10.001,-159.487950712833
10.002,-160.446663586209
10.003,-161.405514283168
10.004,-162.364470854654
10.005,-163.323501075027
10.006,-164.282572417725
10.007,-165.241652031434
10.008,-166.200706716842
10.009,-167.159702904051
10.01,-168.118606630742
10.011,-169.077383521143
10.012,-170.035998765883
10.013,-170.994417102826
10.014,-171.952602798918
10.015,-172.910519633138
10.016,-173.868130880616
10.017,-174.825399297986
10.018,-175.782287110014
10.019,-176.738755997586
10.02,-177.694767087088
10.021,-178.650280941253
10.022,-179.605257551482
10.023,-180.559656331745
10.024,-181.51343611403
10.025,-182.466555145435
10.026,-183.418971086907
10.027,-184.37064101365
10.028,-185.321521417243
10.029,-186.271568209471
10.03,-187.220736727894
10.031,-188.168981743147
10.032,-189.116257467978
10.033,-190.062517568048
10.034,-191.007715174437
10.035,-191.951802897886
10.036,-192.894732844736
10.037,-193.836456634541
10.038,-194.776925419349
10.039,-195.716089904583
10.04,-196.653900371508
10.041,-197.590306701237
10.042,-198.525258400226
10.043,-199.458704627201
10.044,-200.390594221465
10.045,-201.320875732522
10.046,-202.249497450955
10.047,-203.176407440479
10.048,-204.101553571109
10.049,-205.024883553352
10.05,-205.94634497336
